Time (UTC),TEC (TECU)
2023-06-15 00:23:00,-15.659813205005543
2023-06-15 00:23:30,-11.890034447800403
2023-06-15 00:24:00,-17.868370455268614
2023-06-15 00:24:30,-17.62085972466596
2023-06-15 00:25:00,-13.708286312462102
2023-06-15 00:25:30,-18.91553121130798
2023-06-15 00:26:00,-18.43002941268308
2023-06-15 00:26:30,-16.354747190301747
2023-06-15 00:27:00,-16.373786444535703
2023-06-15 00:27:30,-20.3434776903683
2023-06-15 00:28:00,-22.16172955503
2023-06-15 00:28:30,-18.639461563890954
2023-06-15 00:29:00,-15.11719353728847
2023-06-15 00:29:30,-16.630816837718772
2023-06-15 00:30:00,-16.345227527721335
2023-06-15 00:30:30,-16.545140051812226
2023-06-15 00:31:00,-16.7545722030201
2023-06-15 00:31:30,-17.52566331164244
2023-06-15 00:32:00,-15.659813205005543
2023-06-15 00:32:30,-16.259550706351355
2023-06-15 00:33:00,-17.16391687831887
2023-06-15 00:33:30,-12.29937912309917
2023-06-15 00:34:00,-17.535182938759416
2023-06-15 00:34:30,-18.706099060100104
2023-06-15 00:35:00,-14.707848861989703
2023-06-15 00:35:30,-15.240948902589794
2023-06-15 00:36:00,-11.26173802964022
2023-06-15 00:36:30,-12.480252357492672
2023-06-15 00:37:00,-12.870557707630612
2023-06-15 00:37:30,-13.30846129974375
2023-06-15 00:38:00,-14.54601491729359
2023-06-15 00:38:30,-14.346102428666132
2023-06-15 00:39:00,-17.087759684065865
2023-06-15 00:39:30,-14.898241723500183
2023-06-15 00:40:00,-13.80348276094906
2023-06-15 00:40:30,-13.546452403229425
2023-06-15 00:41:00,-14.060513154132128
2023-06-15 00:41:30,-14.650730992897527
2023-06-15 00:42:00,-13.09902918399931
2023-06-15 00:42:30,-17.230554339064586
2023-06-15 00:43:00,-23.827667137576004
2023-06-15 00:43:30,-15.897804273027786
2023-06-15 00:44:00,-14.098591698063476
2023-06-15 00:44:30,-18.867933004796217
2023-06-15 00:45:00,-17.430466863155477
2023-06-15 00:45:30,-13.194225597022834
2023-06-15 00:46:00,-11.947152316892577
2023-06-15 00:46:30,-11.604445173266399
2023-06-15 00:47:00,-11.842436241288642
2023-06-15 00:47:30,-12.489772020073085
2023-06-15 00:48:00,-14.784006020779268
2023-06-15 00:48:30,-10.861912981458431
2023-06-15 00:49:00,-13.384618458533316
2023-06-15 00:49:30,-18.6775401078223
2023-06-15 00:50:00,-14.07955244382952
2023-06-15 00:50:30,-15.107673910171492
2023-06-15 00:51:00,-16.30714894832655
2023-06-15 00:51:30,-13.813002388066039
2023-06-15 00:52:00,-14.87920243380279
2023-06-15 00:52:30,-13.765404217017712
2023-06-15 00:53:00,-9.376848633305933
2023-06-15 00:53:30,-13.375098831416336
2023-06-15 00:54:00,-15.802607860004262
2023-06-15 00:54:30,-9.795712935721678
2023-06-15 00:55:00,-14.241386353062197
2023-06-15 00:55:30,-13.356059541718944
2023-06-15 00:56:00,-10.214577238137425
2023-06-15 00:56:30,-9.19597539891243
2023-06-15 00:57:00,-14.431779214572678
2023-06-15 00:57:30,-14.212827436247826
2023-06-15 00:58:00,-10.233616527834814
2023-06-15 00:58:30,-8.38680571089531
2023-06-15 00:59:00,-11.899554110380816
2023-06-15 00:59:30,-11.471170145384658
2023-06-15 01:00:00,-12.175623757797842
2023-06-15 01:00:30,-9.843311177696876
2023-06-15 01:01:00,-7.044536053204967
2023-06-15 01:01:30,-6.140169916700889
2023-06-15 01:02:00,-10.6048826237388
2023-06-15 01:02:30,-13.384618458533316
2023-06-15 01:03:00,-10.471607631320492
2023-06-15 01:03:30,-8.35824679408094
2023-06-15 01:04:00,-4.9502145056628075
2023-06-15 01:04:30,-8.501041484543096
2023-06-15 01:05:00,-7.253968204412838
2023-06-15 01:05:30,-12.118505924169103
2023-06-15 01:06:00,-10.271695107229599
2023-06-15 01:06:30,-6.797025287138876
2023-06-15 01:07:00,-6.387680647303545
2023-06-15 01:07:30,-7.739470003037738
2023-06-15 01:08:00,-9.157896854981082
2023-06-15 01:08:30,-16.135795376513464
2023-06-15 01:09:00,-13.203745224139812
2023-06-15 01:09:30,-13.089509521418897
2023-06-15 01:10:00,-14.793525647896246
2023-06-15 01:10:30,-11.442611228570287
2023-06-15 01:11:00,-5.511873463077271
2023-06-15 01:11:30,-7.929862864548218
2023-06-15 01:12:00,-10.138420079347858
2023-06-15 01:12:30,-11.547327304174225
2023-06-15 01:13:00,-10.566804079807449
2023-06-15 01:13:30,-8.881827172100623
2023-06-15 01:14:00,-6.958859231834987
2023-06-15 01:14:30,-2.7321376282827554
2023-06-15 01:15:00,-3.3604340819063725
2023-06-15 01:15:30,-6.863662818811464
2023-06-15 01:16:00,-7.872744995456043
2023-06-15 01:16:30,-7.663312844248171
2023-06-15 01:17:00,-4.588468072339237
2023-06-15 01:17:30,-7.158771755925881
2023-06-15 01:18:00,-3.7888180469025303
2023-06-15 01:18:30,-5.7308252768655565
2023-06-15 01:19:00,-2.808294787072321
2023-06-15 01:19:30,-1.5326625546642603
2023-06-15 01:20:00,-6.263925282002217
2023-06-15 01:20:30,-9.719555812395548
2023-06-15 01:21:00,-6.197287785793063
2023-06-15 01:21:30,-4.141044817645687
2023-06-15 01:22:00,-7.844186078641673
2023-06-15 01:22:30,-8.539120028474443
2023-06-15 01:23:00,-9.614839701328176
2023-06-15 01:23:30,-11.337895152966352
2023-06-15 01:24:00,-6.416239564117914
2023-06-15 01:24:30,-7.4729199827376895
2023-06-15 01:25:00,-6.768466370324506
2023-06-15 01:25:30,-7.558596768644235
2023-06-15 01:26:00,-5.483314546262902
2023-06-15 01:26:30,-0.8091696880171197
2023-06-15 01:27:00,-2.208557250263074
2023-06-15 01:27:30,-2.932050152373649
2023-06-15 01:28:00,-3.1319626410011083
2023-06-15 01:28:30,-3.979210908413011
2023-06-15 01:29:00,0.19039286151048088
2023-06-15 01:29:30,-0.047598206511761526
2023-06-15 01:30:00,0.685414322715792
2023-06-15 01:30:30,-2.0657625952643546
2023-06-15 01:31:00,-0.27606968288046035
2023-06-15 01:31:30,-1.037641093458949
2023-06-15 01:32:00,-7.101653886833707
2023-06-15 01:32:30,-5.559471705052468
2023-06-15 01:33:00,-4.093446611133926
2023-06-15 01:33:30,-2.0181643887525933
2023-06-15 01:34:00,-5.216764525962854
2023-06-15 01:34:30,-4.559909155524867
2023-06-15 01:35:00,-2.6274215526788187
2023-06-15 01:35:30,-2.3323125801009668
2023-06-15 01:36:00,1.0662000457367538
2023-06-15 01:36:30,0.361746468787005
2023-06-15 01:37:00,-3.684101935835159
2023-06-15 01:37:30,-9.367329006188955
2023-06-15 01:38:00,-3.322355502511589
2023-06-15 01:38:30,0.5711785845314425
2023-06-15 01:39:00,3.369953709023351
2023-06-15 01:39:30,2.8368537038866912
2023-06-15 01:40:00,-2.1419197540539208
2023-06-15 01:40:30,-0.20943218667130722
2023-06-15 01:41:00,3.017726902816759
2023-06-15 01:41:30,3.0843644344893466
2023-06-15 01:42:00,-0.9805232598302092
2023-06-15 01:42:30,-0.3998250481817881
2023-06-15 01:43:00,1.2470732801302564
2023-06-15 01:43:30,3.9792108729495768
2023-06-15 01:44:00,-0.28558927453400396
2023-06-15 01:44:30,-5.5594716695890325
2023-06-15 01:45:00,-4.674144858245781
2023-06-15 01:45:30,1.208994700735473
2023-06-15 01:46:00,-0.21895181378828563
2023-06-15 01:46:30,-0.03807857939478313
2023-06-15 01:47:00,4.064887694319556
2023-06-15 01:47:30,4.578948445222259
2023-06-15 01:48:00,-0.8377286048314898
2023-06-15 01:48:30,-3.979210908413011
2023-06-15 01:49:00,0.44742321923011485
2023-06-15 01:49:30,-2.6750197591905804
2023-06-15 01:50:00,0.7710911086223367
2023-06-15 01:50:30,1.0852393354341454
2023-06-15 01:51:00,2.579823346167057
2023-06-15 01:51:30,3.1605215932789132
2023-06-15 01:52:00,1.7992125749643073
2023-06-15 01:52:30,4.026809114924773
2023-06-15 01:53:00,2.4465483182853163
2023-06-15 01:53:30,2.770216172214103
2023-06-15 01:54:00,4.426634127643126
2023-06-15 01:54:30,8.996062910284971
2023-06-15 01:55:00,4.340957341736582
2023-06-15 01:55:30,-0.047598206511761526
2023-06-15 01:56:00,-2.0752822578447674
2023-06-15 01:56:30,1.2851518240616047
2023-06-15 01:57:00,2.084801884961746
2023-06-15 01:57:30,2.2656751193552482
2023-06-15 01:58:00,-1.399387562245954
2023-06-15 01:58:30,2.4846268976800996
2023-06-15 01:59:00,1.9896054719382232
2023-06-15 01:59:30,-0.7044536124131836
2023-06-15 02:00:00,0.6949339498327703
2023-06-15 02:00:30,0.7520518189249451
2023-06-15 02:01:00,4.150564480226101
2023-06-15 02:01:30,2.1609590082878776
2023-06-15 02:02:00,5.454755593985097
2023-06-15 02:02:30,7.729950340457323
2023-06-15 02:03:00,3.9696912458325984
2023-06-15 02:03:30,8.224971801662635
2023-06-15 02:04:00,6.311523488513979
2023-06-15 02:04:30,3.4841894472077
2023-06-15 02:05:00,4.778860933849717
2023-06-15 02:05:30,0.06663753167258787
2023-06-15 02:06:00,-0.6473357433210088
2023-06-15 02:06:30,4.359996631433972
2023-06-15 02:07:00,4.845498430058871
2023-06-15 02:07:30,6.435278853815306
2023-06-15 02:08:00,7.44436106592332
2023-06-15 02:08:30,4.007769825227381
2023-06-15 02:09:00,3.8840144599260538
2023-06-15 02:09:30,4.169603769923492
2023-06-15 02:10:00,9.424446875281129
2023-06-15 02:10:30,9.805232562838656
2023-06-15 02:11:00,5.702266324587753
2023-06-15 02:11:30,3.3033162482776324
2023-06-15 02:12:00,4.4171144650627125
2023-06-15 02:12:30,3.179560882976305
2023-06-15 02:13:00,5.49283417337988
2023-06-15 02:13:30,9.015102164518929
2023-06-15 02:14:00,3.2461983791854574
2023-06-15 02:14:30,5.140607367173288
2023-06-15 02:15:00,7.044536053204967
2023-06-15 02:15:30,5.9783359720047775
2023-06-15 02:16:00,9.405407550120303
2023-06-15 02:16:30,10.50968617525184
2023-06-15 02:17:00,8.044098567269133
2023-06-15 02:17:30,5.768903820796906
2023-06-15 02:18:00,7.758509292735128
2023-06-15 02:18:30,9.95754688041779
2023-06-15 02:19:00,3.1129233513037167
2023-06-15 02:19:30,3.8649751702286617
2023-06-15 02:20:00,5.254843069894203
2023-06-15 02:20:30,5.5499520424720545
2023-06-15 02:21:00,10.195537948440032
2023-06-15 02:21:30,12.232741626890016
2023-06-15 02:22:00,9.48156470890987
2023-06-15 02:22:30,10.785755822668866
2023-06-15 02:23:00,9.138857565283692
2023-06-15 02:23:30,7.6347539274338
2023-06-15 02:24:00,4.578948445222259
2023-06-15 02:24:30,7.6347539274338
2023-06-15 02:25:00,10.671520155411386
2023-06-15 02:25:30,11.023746926154542
2023-06-15 02:26:00,13.203745259603247
2023-06-15 02:26:30,7.006457438346748
2023-06-15 02:27:00,4.931175215965416
2023-06-15 02:27:30,3.4746698200907216
2023-06-15 02:28:00,5.835541317006059
2023-06-15 02:28:30,7.177811045623272
2023-06-15 02:29:00,11.633004125544204
2023-06-15 02:29:30,20.590988420970955
2023-06-15 02:30:00,18.182518682080424
2023-06-15 02:30:30,11.528288014476832
2023-06-15 02:31:00,7.996500360757371
2023-06-15 02:31:30,11.328375525849372
2023-06-15 02:32:00,9.75763439179033
2023-06-15 02:32:30,9.633879026489002
2023-06-15 02:33:00,7.815627126363869
2023-06-15 02:33:30,9.890909384208637
2023-06-15 02:34:00,9.68147719753733
2023-06-15 02:34:30,11.033266553271522
2023-06-15 02:35:00,12.251780916587409
2023-06-15 02:35:30,17.021122187856715
2023-06-15 02:36:00,19.658063403115946
2023-06-15 02:36:30,16.250031079234375
2023-06-15 02:37:00,9.557721867699435
2023-06-15 02:37:30,6.397200309883957
2023-06-15 02:38:00,7.28252712122721
2023-06-15 02:38:30,8.358246829544376
2023-06-15 02:39:00,15.069595330776707
2023-06-15 02:39:30,17.73509546285031
2023-06-15 02:40:00,11.109423712061089
2023-06-15 02:40:30,11.385493359478113
2023-06-15 02:41:00,14.222347063364804
2023-06-15 02:41:30,9.738595102092939
2023-06-15 02:42:00,13.070470231721506
2023-06-15 02:42:30,7.891784285153435
2023-06-15 02:43:00,11.090384422363696
2023-06-15 02:43:30,10.547764790110058
2023-06-15 02:44:00,15.507498922889843
2023-06-15 02:44:30,14.374661380943937
2023-06-15 02:45:00,14.403220297758308
2023-06-15 02:45:30,14.02243453927391
2023-06-15 02:46:00,14.012914912156933
2023-06-15 02:46:30,12.356496992191344
2023-06-15 02:47:00,14.48889708366485
2023-06-15 02:47:30,22.466358154724833
2023-06-15 02:48:00,17.516143649062023
2023-06-15 02:48:30,9.510123661187675
2023-06-15 02:49:00,15.545577502284628
2023-06-15 02:49:30,20.181643745672194
2023-06-15 02:50:00,20.6766652068775
2023-06-15 02:50:30,19.838936637509445
2023-06-15 02:51:00,14.155709602619087
2023-06-15 02:51:30,13.346539914601966
2023-06-15 02:52:00,20.41963484915787
2023-06-15 02:52:30,26.835874413275782
2023-06-15 02:53:00,26.854913738436608
2023-06-15 02:53:30,22.47587778184181
2023-06-15 02:54:00,20.391075932343497
2023-06-15 02:54:30,20.06740804295128
2023-06-15 02:55:00,20.543390214459198
2023-06-15 02:55:30,27.549847652805944
2023-06-15 02:56:00,25.90294939542077
2023-06-15 02:56:30,22.866183167443182
2023-06-15 02:57:00,19.991250919625145
2023-06-15 02:57:30,20.876577730968396
2023-06-15 02:58:00,24.294129646503507
2023-06-15 02:58:30,20.0102901738591
2023-06-15 02:59:00,15.202870323195015
2023-06-15 02:59:30,20.181643781135627
2023-06-15 03:00:00,22.456838527607854
2023-06-15 03:00:30,21.98085635609993
2023-06-15 03:01:00,24.58923861908136
2023-06-15 03:01:30,28.59700844430874
2023-06-15 03:02:00,26.207577959652166
2023-06-15 03:02:30,24.4654832183166
2023-06-15 03:03:00,28.511331622938762
2023-06-15 03:03:30,27.683122680687685
2023-06-15 03:04:00,22.685309968513117
2023-06-15 03:04:30,26.94059052434315
2023-06-15 03:05:00,27.3118565847837
2023-06-15 03:05:30,24.855788603917972
2023-06-15 03:06:00,18.73465801237791
2023-06-15 03:06:30,24.189413606363008
2023-06-15 03:07:00,22.190288507307805
2023-06-15 03:07:30,24.23701181287477
2023-06-15 03:08:00,26.997708357971895
2023-06-15 03:08:30,30.662771039573094
2023-06-15 03:09:00,26.712119047974454
2023-06-15 03:09:30,27.159542302668005
2023-06-15 03:10:00,28.644606650820503
2023-06-15 03:10:30,30.853163901083576
2023-06-15 03:11:00,29.491854882768973
2023-06-15 03:11:30,31.19587108017319
2023-06-15 03:12:00,36.22224270916213
2023-06-15 03:12:30,27.035786937366677
2023-06-15 03:13:00,23.13273318774323
2023-06-15 03:13:30,25.836311899211616
2023-06-15 03:14:00,26.302774408139122
2023-06-15 03:14:30,33.9660872523873
2023-06-15 03:15:00,27.130983385853636
2023-06-15 03:15:30,32.08119789151644
2023-06-15 03:16:00,33.1283586475558
2023-06-15 03:16:30,35.12748371114757
2023-06-15 03:17:00,31.938403236517722
2023-06-15 03:17:30,29.13962811202581
2023-06-15 03:18:00,34.54678549949915
2023-06-15 03:18:30,34.841894436613565
2023-06-15 03:19:00,35.89857485523334
2023-06-15 03:19:30,35.17508195312276
2023-06-15 03:20:00,39.401803592138435
2023-06-15 03:20:30,36.15560517748954
2023-06-15 03:21:00,29.092029905514053
2023-06-15 03:21:30,31.690892505915066
2023-06-15 03:22:00,34.1279211970834
2023-06-15 03:22:30,34.946610512217504
2023-06-15 03:23:00,32.652376476047884
2023-06-15 03:23:30,37.4312374098976
2023-06-15 03:24:00,36.66966592839224
2023-06-15 03:24:30,33.994646169201665
2023-06-15 03:25:00,30.68181032927049
2023-06-15 03:25:30,37.78346421610419
2023-06-15 03:26:00,37.57403206489632
2023-06-15 03:26:30,36.593508805066115
2023-06-15 03:27:00,35.51778913221238
2023-06-15 03:27:30,36.54591059855435
2023-06-15 03:28:00,40.53464109862091
2023-06-15 03:28:30,42.5528054873735
2023-06-15 03:29:00,40.62031791999089
2023-06-15 03:29:30,34.07080332799123
2023-06-15 03:30:00,34.860933726310954
2023-06-15 03:30:30,45.19926632974971
2023-06-15 03:31:00,39.50651963227894
2023-06-15 03:31:30,32.4334246622596
2023-06-15 03:32:00,37.92625883563948
2023-06-15 03:32:30,36.574469515368726
2023-06-15 03:33:00,34.60390333312789
2023-06-15 03:33:30,39.67787323955546
2023-06-15 03:34:00,37.39315883050281
2023-06-15 03:34:30,34.46110871359261
2023-06-15 03:35:00,35.5844265929581
2023-06-15 03:35:30,37.83106242261596
2023-06-15 03:36:00,43.000228742067044
2023-06-15 03:36:30,40.553680423781735
2023-06-15 03:37:00,40.191933954994724
2023-06-15 03:37:30,46.43681998276299
2023-06-15 03:38:00,39.10669465502402
2023-06-15 03:38:30,40.12529645878558
2023-06-15 03:39:00,40.93446614680269
2023-06-15 03:39:30,43.276298389484076
2023-06-15 03:40:00,41.49612510421716
2023-06-15 03:40:30,42.5528054873735
2023-06-15 03:41:00,34.099362280269034
2023-06-15 03:41:30,32.033599649541245
2023-06-15 03:42:00,34.80381585721879
2023-06-15 03:42:30,46.44633960987997
2023-06-15 03:43:00,41.87691082723812
2023-06-15 03:43:30,44.25682164931428
2023-06-15 03:44:00,35.879535565535946
2023-06-15 03:44:30,43.99027162901423
2023-06-15 03:45:00,43.799878767503756
2023-06-15 03:45:30,36.66014630127526
2023-06-15 03:46:00,37.25988383808451
2023-06-15 03:46:30,39.03053749623445
2023-06-15 03:47:00,42.438569784652586
2023-06-15 03:47:30,35.5844265929581
2023-06-15 03:48:00,42.76223763858137
2023-06-15 03:48:30,50.72065945540739
2023-06-15 03:49:00,51.79637912826113
2023-06-15 03:49:30,55.06161679714398
2023-06-15 03:50:00,42.9335912458579
2023-06-15 03:50:30,44.73280378535877
2023-06-15 03:51:00,41.934028696330294
2023-06-15 03:51:30,41.629400096635464
2023-06-15 03:52:00,45.818043156256344
2023-06-15 03:52:30,45.34206098474843
2023-06-15 03:53:00,51.88205591416767
2023-06-15 03:53:30,49.064241499978365
2023-06-15 03:54:00,45.16118778581836
2023-06-15 03:54:30,47.760050386219376
2023-06-15 03:55:00,52.34851845855861
2023-06-15 03:55:30,47.788609303033745
2023-06-15 03:56:00,50.911052316917875
2023-06-15 03:56:30,45.63716992186285
2023-06-15 03:57:00,48.27411113712208
2023-06-15 03:57:30,42.01018581965643
2023-06-15 03:58:00,48.97856471407183
2023-06-15 03:58:30,53.747905985341134
2023-06-15 03:59:00,51.51078981826369
2023-06-15 03:59:30,48.388346839842995
2023-06-15 04:00:00,47.13175393259576
2023-06-15 04:00:30,45.09455025414577
2023-06-15 04:01:00,44.36153772491822
2023-06-15 04:01:30,59.716722330228926
2023-06-15 04:02:00,59.583447337810625
2023-06-15 04:02:30,60.57349022475781
2023-06-15 04:03:00,60.46877414915388
2023-06-15 04:03:30,61.1065902653579
2023-06-15 04:04:00,63.26754930910922
2023-06-15 04:04:30,64.74309403014475
2023-06-15 04:05:00,64.03864041773156
2023-06-15 04:05:30,56.1087775177199
2023-06-15 04:06:00,50.43507014540996
2023-06-15 04:06:30,51.38703445296236
2023-06-15 04:07:00,55.49952035379368
2023-06-15 04:07:30,52.41515595476776
2023-06-15 04:08:00,49.787734402088944
2023-06-15 04:08:30,55.85174719546371
2023-06-15 04:09:00,60.96379561035918
2023-06-15 04:09:30,60.14510629522509
2023-06-15 04:10:00,55.842227497419856
2023-06-15 04:10:30,57.62240081815021
2023-06-15 04:11:00,66.19959942601943
2023-06-15 04:11:30,70.36920316047949
2023-06-15 04:12:00,54.6713114115426
2023-06-15 04:12:30,50.082843339203365
2023-06-15 04:13:00,43.3714948025076
2023-06-15 04:13:30,44.40913593142999
2023-06-15 04:14:00,47.47446107622194
2023-06-15 04:14:30,42.36241266132645
2023-06-15 04:15:00,53.414718504295365
2023-06-15 04:15:30,69.48387638459968
2023-06-15 04:16:00,69.05549241960352
2023-06-15 04:16:30,69.49339601171664
2023-06-15 04:17:00,69.33156210248399
2023-06-15 04:17:30,69.40771922581011
2023-06-15 04:18:00,52.700745229301766
2023-06-15 04:18:30,56.3086900418108
2023-06-15 04:19:00,62.44885995851168
2023-06-15 04:19:30,56.31820966892778
2023-06-15 04:20:00,62.48693853790647
2023-06-15 04:20:30,66.43759049404167
2023-06-15 04:21:00,69.72186741715848
2023-06-15 04:21:30,71.54011931728361
2023-06-15 04:22:00,61.97287778700376
2023-06-15 04:22:30,67.80841913947326
2023-06-15 04:23:00,61.33506170626317
2023-06-15 04:23:30,74.69112124798212
2023-06-15 04:24:00,67.2467601820588
2023-06-15 04:24:30,74.31033548949772
2023-06-15 04:25:00,67.48475125008103
2023-06-15 04:25:30,70.62623355366256
2023-06-15 04:26:00,70.60719426396517
2023-06-15 04:26:30,64.38134756135773
2023-06-15 04:27:00,59.83095803294985
2023-06-15 04:27:30,63.619776115315815
2023-06-15 04:28:00,78.40378210063164
2023-06-15 04:28:30,68.21776381477203
2023-06-15 04:29:00,68.47479417249166
2023-06-15 04:29:30,79.23199107834616
2023-06-15 04:30:00,79.14631429243961
2023-06-15 04:30:30,77.15670885596482
2023-06-15 04:31:00,68.96029597111655
2023-06-15 04:31:30,62.06807427095416
2023-06-15 04:32:00,53.119609567180945
2023-06-15 04:32:30,62.24894746988422
2023-06-15 04:33:00,58.72667944328174
2023-06-15 04:33:30,67.38955483705752
2023-06-15 04:34:00,69.81706390110888
2023-06-15 04:34:30,85.59111280883533
2023-06-15 04:35:00,85.42927886413922
2023-06-15 04:35:30,87.82822897591277
2023-06-15 04:36:00,81.20255722512356
2023-06-15 04:36:30,83.64910557887231
2023-06-15 04:37:00,65.39042977346575
2023-06-15 04:37:30,58.29829551374902
2023-06-15 04:38:00,57.584322238755426
2023-06-15 04:38:30,59.39305447630015
2023-06-15 04:39:00,60.32597949415516
2023-06-15 04:39:30,64.20999398954464
2023-06-15 04:40:00,65.1143600905853
2023-06-15 04:40:30,63.762570734851096
2023-06-15 04:41:00,70.40728177533771
2023-06-15 04:41:30,78.23242856428199
2023-06-15 04:42:00,85.03897347853784
2023-06-15 04:42:30,76.95679636733738
2023-06-15 04:43:00,78.01347675049371
2023-06-15 04:43:30,75.52884985281361
2023-06-15 04:44:00,72.0636996953033
2023-06-15 04:44:30,71.11173535228747
2023-06-15 04:45:00,82.6495430293447
2023-06-15 04:45:30,64.8097315263539
2023-06-15 04:46:00,76.75688380778304
2023-06-15 04:46:30,74.46264980707686
2023-06-15 04:47:00,77.90876067488976
2023-06-15 04:47:30,82.87801447024997
2023-06-15 04:48:00,77.45181779307924
2023-06-15 04:48:30,76.42369632673727
2023-06-15 04:49:00,85.69582888443927
2023-06-15 04:49:30,76.49033382294643
2023-06-15 04:50:00,79.75557149182927
2023-06-15 04:50:30,74.9291123514678
2023-06-15 04:51:00,84.60106992188814
2023-06-15 04:51:30,78.1848303223068
2023-06-15 04:52:00,82.27827693344072
2023-06-15 04:52:30,72.15889610832683
2023-06-15 04:53:00,74.3769730211703
2023-06-15 04:53:30,71.33068713061232
2023-06-15 04:54:00,79.72701253955147
2023-06-15 04:54:30,80.90744828800914
2023-06-15 04:55:00,88.00910221030628
2023-06-15 04:55:30,87.85678789272714
2023-06-15 04:56:00,86.53355748927076
2023-06-15 04:56:30,80.54570185468557
2023-06-15 04:57:00,88.66595758074426
2023-06-15 04:57:30,95.20595251016351
2023-06-15 04:58:00,83.63958595175532
2023-06-15 04:58:30,80.07923934575805
2023-06-15 04:59:00,73.43452834073489
2023-06-15 04:59:30,73.0823015345283
2023-06-15 05:00:00,86.99050037108128
2023-06-15 05:00:30,89.21809687557831
2023-06-15 05:01:00,96.16743651575976
2023-06-15 05:01:30,101.20332780732912
2023-06-15 05:02:00,94.13023283730978
2023-06-15 05:02:30,81.28823404649353
2023-06-15 05:03:00,72.48256399771904
2023-06-15 05:03:30,82.88753413283037
2023-06-15 05:04:00,76.62360881536472
2023-06-15 05:04:30,98.5283080126751
2023-06-15 05:05:00,107.61956737144703
2023-06-15 05:05:30,101.80306534413836
2023-06-15 05:06:00,98.29983657176983
2023-06-15 05:06:30,86.90482358517474
2023-06-15 05:07:00,98.93765268797387
2023-06-15 05:07:30,91.41713449872442
2023-06-15 05:08:00,95.16787393076874
2023-06-15 05:08:30,91.96927379355846
2023-06-15 05:09:00,100.76542421521597
2023-06-15 05:09:30,88.92298793846389
2023-06-15 05:10:00,97.98568838042145
2023-06-15 05:10:30,107.15310482705608
2023-06-15 05:11:00,104.13537795970277
2023-06-15 05:11:30,93.65425066580185
2023-06-15 05:12:00,91.07442735509822
2023-06-15 05:12:30,94.86324540200077
2023-06-15 05:13:00,97.83337406284232
2023-06-15 05:13:30,97.54778478830832
2023-06-15 05:14:00,99.08996697008956
2023-06-15 05:14:30,107.56244950235485
2023-06-15 05:15:00,105.05878335044079
2023-06-15 05:15:30,95.71049363394924
2023-06-15 05:16:00,98.10944374572279
2023-06-15 05:16:30,102.56463679018029
2023-06-15 05:17:00,93.2829846053613
2023-06-15 05:17:30,81.24063580451833
2023-06-15 05:18:00,90.23669875026674
2023-06-15 05:18:30,108.41921739688374
2023-06-15 05:19:00,110.08515497942973
2023-06-15 05:19:30,105.86795300299448
2023-06-15 05:20:00,111.48454254167568
2023-06-15 05:20:30,102.25048856336848
2023-06-15 05:21:00,95.49154182016095
2023-06-15 05:21:30,106.04882623738798
2023-06-15 05:22:00,101.31756351005002
2023-06-15 05:22:30,102.71695107229597
2023-06-15 05:23:00,103.76411186379877
2023-06-15 05:23:30,112.49362471832026
2023-06-15 05:24:00,112.57930150422682
2023-06-15 05:24:30,110.80864788154031
2023-06-15 05:25:00,104.07826005514715
2023-06-15 05:25:30,106.41057267071155
