Time (UTC),TEC (TECU)
2023-05-27 16:21:00,45.71332708065241
2023-05-27 16:21:30,41.58180189012371
2023-05-27 16:22:00,41.87691082723812
2023-05-27 16:22:30,41.97210724026164
2023-05-27 16:23:00,39.59219645364892
2023-05-27 16:23:30,50.197079041924276
2023-05-27 16:24:00,55.89934536651203
2023-05-27 16:24:30,46.360662788509984
2023-05-27 16:25:00,43.82843771978156
2023-05-27 16:25:30,42.63848227328005
2023-05-27 16:26:00,45.38013952867978
2023-05-27 16:26:30,51.149043384940114
2023-05-27 16:27:00,45.94179852155768
2023-05-27 16:27:30,43.56188769948151
2023-05-27 16:28:00,41.34381082210146
2023-05-27 16:28:30,48.34074863333123
2023-05-27 16:29:00,43.171582313880144
2023-05-27 16:29:30,44.50433237991694
2023-05-27 16:30:00,50.90153265433746
2023-05-27 16:30:30,49.84485227118112
2023-05-27 16:31:00,45.57053242565369
2023-05-27 16:31:30,48.00756111682203
2023-05-27 16:32:00,47.883805751520704
2023-05-27 16:32:30,45.903719942162894
2023-05-27 16:33:00,44.61856808263786
2023-05-27 16:33:30,45.32302169505104
2023-05-27 16:34:00,46.45585923699694
2023-05-27 16:34:30,42.85743408706833
2023-05-27 16:35:00,47.503019993036304
2023-05-27 16:35:30,39.9158643075777
2023-05-27 16:36:00,35.774819489932014
2023-05-27 16:36:30,37.51691419580415
2023-05-27 16:37:00,33.72809618436505
2023-05-27 16:37:30,37.30748204459628
2023-05-27 16:38:00,48.28363076423906
2023-05-27 16:38:30,43.23821981008929
2023-05-27 16:39:00,45.32302169505104
2023-05-27 16:39:30,49.035682583164
2023-05-27 16:40:00,47.25550926243365
2023-05-27 16:40:30,46.208348506394294
2023-05-27 16:41:00,39.97298217666987
2023-05-27 16:41:30,44.30441989128948
2023-05-27 16:42:00,43.904594843107695
2023-05-27 16:42:30,41.67699830314722
2023-05-27 16:43:00,37.374119540805424
2023-05-27 16:43:30,45.11358954384316
2023-05-27 16:44:00,52.281880926886025
2023-05-27 16:44:30,44.68520557884701
2023-05-27 16:45:00,39.79210894227637
2023-05-27 16:45:30,40.90590719452489
2023-05-27 16:46:00,41.35333044921844
2023-05-27 16:46:30,40.268091113784294
2023-05-27 16:47:00,42.49568761828132
2023-05-27 16:47:30,40.867828650593545
2023-05-27 16:48:00,43.86651626371291
2023-05-27 16:48:30,43.35245554827364
2023-05-27 16:49:00,36.15560521295298
2023-05-27 16:49:30,38.697349979725246
2023-05-27 16:50:00,43.657084147968476
2023-05-27 16:50:30,39.04957675046841
2023-05-27 16:51:00,38.2499267250317
2023-05-27 16:51:30,41.97210724026164
2023-05-27 16:52:00,43.95219304961945
2023-05-27 16:52:30,43.75228056099199
2023-05-27 16:53:00,40.03961967287903
2023-05-27 16:53:30,39.953942886972484
2023-05-27 16:54:00,42.781276963742194
2023-05-27 16:54:30,43.209660893274915
2023-05-27 16:55:00,44.80896097961177
2023-05-27 16:55:30,42.438569784652586
2023-05-27 16:56:00,39.55411787425413
2023-05-27 16:56:30,41.14389829801057
2023-05-27 16:57:00,39.116214246677565
2023-05-27 16:57:30,40.4299250584804
2023-05-27 16:58:00,41.524684021031526
2023-05-27 16:58:30,42.267216177376056
2023-05-27 16:59:00,39.90634464499728
2023-05-27 16:59:30,38.95438033744488
2023-05-27 17:00:00,45.599091377931494
2023-05-27 17:00:30,39.69691252925285
2023-05-27 17:01:00,31.557617513496762
2023-05-27 17:01:30,36.45071415006739
2023-05-27 17:02:00,39.82066785909075
2023-05-27 17:02:30,38.916301758050096
2023-05-27 17:03:00,40.258571486667314
2023-05-27 17:03:30,38.45935887623957
2023-05-27 17:04:00,41.029662559826214
2023-05-27 17:04:30,41.67699830314722
2023-05-27 17:05:00,41.086780428918395
2023-05-27 17:05:30,36.55543022567133
2023-05-27 17:06:00,34.18503906617558
2023-05-27 17:06:30,35.365474814633245
2023-05-27 17:07:00,31.928883573937313
2023-05-27 17:07:30,30.310544233366503
2023-05-27 17:08:00,35.58442662842154
2023-05-27 17:08:30,43.04782694857881
2023-05-27 17:09:00,48.731053983469174
2023-05-27 17:09:30,42.96215016267226
2023-05-27 17:10:00,37.53595348550154
2023-05-27 17:10:30,38.278485641846075
2023-05-27 17:11:00,34.39447118192002
2023-05-27 17:11:30,37.17420705217797
2023-05-27 17:12:00,43.200141230694506
2023-05-27 17:12:30,39.27804819137367
2023-05-27 17:13:00,37.68826776761723
2023-05-27 17:13:30,33.66145865269246
2023-05-27 17:14:00,36.86957845248313
2023-05-27 17:14:30,39.21141069516452
2023-05-27 17:15:00,35.57490696584112
2023-05-27 17:15:30,38.77350710305138
2023-05-27 17:16:00,39.49700000516196
2023-05-27 17:16:30,39.84922681136855
2023-05-27 17:17:00,43.11446444478796
2023-05-27 17:17:30,37.99289636731206
2023-05-27 17:18:00,35.679623041445055
2023-05-27 17:18:30,36.05088913734904
2023-05-27 17:19:00,39.26852856425669
2023-05-27 17:19:30,39.239969611978886
2023-05-27 17:20:00,37.17420701671453
2023-05-27 17:20:30,36.96477486550666
2023-05-27 17:21:00,36.7839016665766
2023-05-27 17:21:30,36.87909811506355
2023-05-27 17:22:00,37.145648099900164
2023-05-27 17:22:30,40.468003637875185
2023-05-27 17:23:00,36.77438203945962
2023-05-27 17:23:30,38.68783031714484
2023-05-27 17:24:00,37.41219812020021
2023-05-27 17:24:30,35.20364086993714
2023-05-27 17:25:00,38.00241599442904
2023-05-27 17:25:30,36.41263560613604
2023-05-27 17:26:00,36.65062667415828
2023-05-27 17:26:30,39.382764302441046
2023-05-27 17:27:00,39.34468572304626
2023-05-27 17:27:30,37.83106242261596
2023-05-27 17:28:00,38.41176066972781
2023-05-27 17:28:30,38.37368209033303
2023-05-27 17:29:00,35.46067122765677
2023-05-27 17:29:30,35.82241769644378
2023-05-27 17:30:00,34.69909978161485
2023-05-27 17:30:30,34.02320512147947
2023-05-27 17:31:00,38.30704459412388
2023-05-27 17:31:30,40.03961967287903
2023-05-27 17:32:00,37.03141239717925
2023-05-27 17:32:30,42.248176923142104
2023-05-27 17:33:00,39.430362508952804
2023-05-27 17:33:30,37.48835527898978
2023-05-27 17:34:00,37.78346421610419
2023-05-27 17:34:30,34.813335519799196
2023-05-27 17:35:00,34.76573731328744
2023-05-27 17:35:30,37.70730705731463
2023-05-27 17:36:00,40.57271967801569
2023-05-27 17:36:30,41.71507688254201
2023-05-27 17:37:00,37.888180291708125
2023-05-27 17:37:30,38.592633904121314
2023-05-27 17:38:00,35.641544497513706
2023-05-27 17:38:30,38.53551603502914
2023-05-27 17:39:00,39.116214282140994
2023-05-27 17:39:30,37.25988383808451
2023-05-27 17:40:00,38.17376956624213
2023-05-27 17:40:30,40.37280718938823
2023-05-27 17:41:00,42.87647337676572
2023-05-27 17:41:30,38.259446387612115
2023-05-27 17:42:00,35.70818199372286
2023-05-27 17:42:30,37.49787490610676
2023-05-27 17:43:00,40.705994705897425
2023-05-27 17:43:30,38.83062497214356
2023-05-27 17:44:00,34.851414063730545
2023-05-27 17:44:30,34.52774620980176
2023-05-27 17:45:00,38.2499267250317
2023-05-27 17:45:30,38.01193565700946
2023-05-27 17:46:00,35.31787660812149
2023-05-27 17:46:30,38.53551603502914
2023-05-27 17:47:00,40.468003637875185
2023-05-27 17:47:30,40.13481608590256
2023-05-27 17:48:00,35.80337840674639
2023-05-27 17:48:30,34.1279211970834
2023-05-27 17:49:00,35.56538733872414
2023-05-27 17:49:30,37.20276596899234
2023-05-27 17:50:00,39.45892142576717
2023-05-27 17:50:30,39.04957675046841
2023-05-27 17:51:00,37.71682671989504
2023-05-27 17:51:30,39.35420535016324
2023-05-27 17:52:00,40.63935720968828
2023-05-27 17:52:30,38.821105309563144
2023-05-27 17:53:00,38.2499267250317
2023-05-27 17:53:30,39.21141069516452
2023-05-27 17:54:00,33.594821156483306
2023-05-27 17:54:30,37.64066956110547
2023-05-27 17:55:00,38.08809278033559
2023-05-27 17:55:30,39.449401763186756
2023-05-27 17:56:00,39.51603929485935
2023-05-27 17:56:30,39.68739290213587
2023-05-27 17:57:00,35.965212351442496
2023-05-27 17:57:30,34.52774620980176
2023-05-27 17:58:00,35.91761414493073
2023-05-27 17:58:30,36.17464446718693
2023-05-27 17:59:00,38.24040709791472
2023-05-27 17:59:30,39.2209303222815
2023-05-27 18:00:00,40.93446614680269
2023-05-27 18:00:30,37.878660629127715
2023-05-27 18:01:00,37.53595348550154
2023-05-27 18:01:30,35.57490696584112
2023-05-27 18:02:00,39.72547144606722
2023-05-27 18:02:30,35.79385877962941
2023-05-27 18:03:00,36.48879269399874
2023-05-27 18:03:30,38.52599640791216
2023-05-27 18:04:00,33.985126542084686
2023-05-27 18:04:30,35.95569268886208
2023-05-27 18:05:00,36.479273102345196
2023-05-27 18:05:30,39.94442322439207
2023-05-27 18:06:00,36.37455699127782
2023-05-27 18:06:30,36.67918559097266
2023-05-27 18:07:00,37.26940350066493
2023-05-27 18:07:30,37.83106242261596
2023-05-27 18:08:00,41.153417960590986
2023-05-27 18:08:30,37.659708850802865
2023-05-27 18:09:00,38.32608388382127
2023-05-27 18:09:30,38.44031958654218
2023-05-27 18:10:00,40.11577679620516
2023-05-27 18:10:30,33.908969383295116
2023-05-27 18:11:00,34.87045335342793
2023-05-27 18:11:30,38.61167315835527
2023-05-27 18:12:00,37.72634634701202
2023-05-27 18:12:30,37.28844275489888
2023-05-27 18:13:00,39.25900893713971
2023-05-27 18:13:30,36.95525523838968
2023-05-27 18:14:00,38.4307999594252
2023-05-27 18:14:30,34.89901230570574
2023-05-27 18:15:00,38.01193562154602
2023-05-27 18:15:30,40.696475043317015
2023-05-27 18:16:00,41.400928655730205
2023-05-27 18:16:30,36.26984091567389
2023-05-27 18:17:00,35.58442662842154
2023-05-27 18:17:30,39.5826767910685
2023-05-27 18:18:00,37.764424926406804
2023-05-27 18:18:30,37.374119540805424
2023-05-27 18:19:00,35.41307302114501
2023-05-27 18:19:30,37.94529812533687
2023-05-27 18:20:00,38.00241602989248
2023-05-27 18:20:30,41.91498937116947
2023-05-27 18:21:00,41.45804652482237
2023-05-27 18:21:30,35.90809448235032
2023-05-27 18:22:00,35.479710517354164
2023-05-27 18:22:30,38.87822317865532
2023-05-27 18:23:00,38.77350710305138
2023-05-27 18:23:30,41.65795901344984
2023-05-27 18:24:00,44.17114486340774
2023-05-27 18:24:30,38.573594614423925
2023-05-27 18:25:00,40.36328752680782
2023-05-27 18:25:30,42.048264399051206
2023-05-27 18:26:00,39.030537460771015
2023-05-27 18:26:30,41.93402866086686
2023-05-27 18:27:00,39.31612680623189
2023-05-27 18:27:30,40.38232681650521
2023-05-27 18:28:00,38.98293925425925
2023-05-27 18:28:30,35.71770162083984
2023-05-27 18:29:00,40.13481608590256
2023-05-27 18:29:30,40.886867904827504
2023-05-27 18:30:00,42.10538226814339
2023-05-27 18:30:30,40.4013661062026
2023-05-27 18:31:00,36.66966596385568
2023-05-27 18:31:30,35.165562290542354
2023-05-27 18:32:00,38.64975173775005
2023-05-27 18:32:30,42.71463943206961
2023-05-27 18:33:00,40.23001253438951
2023-05-27 18:33:30,38.2499267250317
2023-05-27 18:34:00,40.00154109348424
2023-05-27 18:34:30,42.457609074349975
2023-05-27 18:35:00,43.276298389484076
2023-05-27 18:35:30,34.34687301087169
2023-05-27 18:36:00,35.4797105528176
2023-05-27 18:36:30,42.143460812074736
2023-05-27 18:37:00,41.400928655730205
2023-05-27 18:37:30,35.346435524935856
2023-05-27 18:38:00,34.57534441631352
2023-05-27 18:38:30,40.94398577391967
2023-05-27 18:39:00,43.65708411250504
2023-05-27 18:39:30,37.50739456868717
2023-05-27 18:40:00,35.04180696070446
2023-05-27 18:40:30,38.40224104261083
2023-05-27 18:41:00,41.210535794219716
2023-05-27 18:41:30,40.78215182922356
2023-05-27 18:42:00,39.84922681136855
2023-05-27 18:42:30,39.230449984861906
2023-05-27 18:43:00,41.19149650452233
2023-05-27 18:43:30,36.95525523838968
2023-05-27 18:44:00,38.44983924912259
2023-05-27 18:44:30,43.02878765888142
2023-05-27 18:45:00,36.812460583390965
2023-05-27 18:45:30,34.75621765070702
2023-05-27 18:46:00,37.08853026627143
2023-05-27 18:46:30,36.13656592325558
2023-05-27 18:47:00,37.90721958140552
2023-05-27 18:47:30,37.05045168687664
2023-05-27 18:48:00,39.84922681136855
2023-05-27 18:48:30,43.685643064782845
2023-05-27 18:49:00,41.54372331072892
2023-05-27 18:49:30,36.146085585836
2023-05-27 18:50:00,35.69866233114245
2023-05-27 18:50:30,35.86049627583856
2023-05-27 18:51:00,40.172894665297335
2023-05-27 18:51:30,39.0686160401658
2023-05-27 18:52:00,42.86695371418531
2023-05-27 18:52:30,43.86651626371291
2023-05-27 18:53:00,40.22049290727253
2023-05-27 18:53:30,35.65106408916725
2023-05-27 18:54:00,35.546348049026754
2023-05-27 18:54:30,34.19455869329256
2023-05-27 18:55:00,34.14696048678079
2023-05-27 18:55:30,35.2797980287267
2023-05-27 18:56:00,33.83281225996899
2023-05-27 18:56:30,37.15516776248057
2023-05-27 18:57:00,36.11752663355819
2023-05-27 18:57:30,39.88730539076334
2023-05-27 18:58:00,39.59219645364892
2023-05-27 18:58:30,36.62206772188048
2023-05-27 18:59:00,36.507832019159565
2023-05-27 18:59:30,37.23132488580671
2023-05-27 19:00:00,38.46887850335655
2023-05-27 19:00:30,38.859183924421366
2023-05-27 19:01:00,39.15429286153578
2023-05-27 19:01:30,35.974731978559475
2023-05-27 19:02:00,37.631149933988496
2023-05-27 19:02:30,39.83970718425157
2023-05-27 19:03:00,39.34468572304626
2023-05-27 19:03:30,34.92757122252011
2023-05-27 19:04:00,35.79385874416597
2023-05-27 19:04:30,36.317439122185654
2023-05-27 19:05:00,32.852289000138775
2023-05-27 19:05:30,38.75446784881743
2023-05-27 19:06:00,43.095425155090574
2023-05-27 19:06:30,43.799878767503756
2023-05-27 19:07:00,39.04957675046841
2023-05-27 19:07:30,37.355080251108035
2023-05-27 19:08:00,36.193683792347755
2023-05-27 19:08:30,38.08809278033559
2023-05-27 19:09:00,38.75446781335399
2023-05-27 19:09:30,35.56538733872414
2023-05-27 19:10:00,30.948360349570535
2023-05-27 19:10:30,31.186351417592775
2023-05-27 19:11:00,37.878660629127715
2023-05-27 19:11:30,37.57403206489632
2023-05-27 19:12:00,29.901199558067738
2023-05-27 19:12:30,30.443819261248244
2023-05-27 19:13:00,38.84014463472397
2023-05-27 19:13:30,41.515164358451116
2023-05-27 19:14:00,33.9660872523873
2023-05-27 19:14:30,35.784339117048994
2023-05-27 19:15:00,35.82241766098034
2023-05-27 19:15:30,32.74757292453484
2023-05-27 19:16:00,30.19630849518216
2023-05-27 19:16:30,29.520413835046778
2023-05-27 19:17:00,31.319626445474515
2023-05-27 19:17:30,31.176831755012365
2023-05-27 19:18:00,35.40355339402803
2023-05-27 19:18:30,39.18285177835015
2023-05-27 19:19:00,41.20101613163931
2023-05-27 19:19:30,39.71595181895024
2023-05-27 19:20:00,35.50826943416853
2023-05-27 19:20:30,32.14783538772559
2023-05-27 19:21:00,29.006353119607507
2023-05-27 19:21:30,29.615610248070297
2023-05-27 19:22:00,29.606090620953317
2023-05-27 19:22:30,33.394908632392415
2023-05-27 19:23:00,33.62338010876111
2023-05-27 19:23:30,35.12748371114757
2023-05-27 19:24:00,38.65927140033046
2023-05-27 19:24:30,38.94486067486447
2023-05-27 19:25:00,32.20495325681777
2023-05-27 19:25:30,36.71726417036744
2023-05-27 19:26:00,41.50564473133414
2023-05-27 19:26:30,40.30616969317908
2023-05-27 19:27:00,40.705994705897425
2023-05-27 19:27:30,38.64023211063307
2023-05-27 19:28:00,34.099362280269034
2023-05-27 19:28:30,34.2516765269213
2023-05-27 19:29:00,34.25167656238473
2023-05-27 19:29:30,35.03228729812405
2023-05-27 19:30:00,31.357704989405867
2023-05-27 19:30:30,33.83281225996899
2023-05-27 19:31:00,34.41351047161741
2023-05-27 19:31:30,33.52818366027416
2023-05-27 19:32:00,31.871765740308568
2023-05-27 19:32:30,34.299274768896495
2023-05-27 19:33:00,40.10625716908819
2023-05-27 19:33:30,41.05822151210402
2023-05-27 19:34:00,38.259446387612115
2023-05-27 19:34:30,37.17420705217797
2023-05-27 19:35:00,41.26765362784846
2023-05-27 19:35:30,44.59000916582348
2023-05-27 19:36:00,45.38013952867978
2023-05-27 19:36:30,46.57009497518129
2023-05-27 19:37:00,46.313064617461656
2023-05-27 19:37:30,43.03830732146183
2023-05-27 19:38:00,35.56538733872414
2023-05-27 19:38:30,36.27936054279087
2023-05-27 19:39:00,34.584864078893936
2023-05-27 19:39:30,37.24084454838712
2023-05-27 19:40:00,45.12310917096014
2023-05-27 19:40:30,45.35158061186541
2023-05-27 19:41:00,39.56363750137111
2023-05-27 19:41:30,36.33647844734648
2023-05-27 19:42:00,38.04049457382383
2023-05-27 19:42:30,39.41132321925541
2023-05-27 19:43:00,38.77350710305138
2023-05-27 19:43:30,32.17639430453996
2023-05-27 19:44:00,31.719451422729435
2023-05-27 19:44:30,30.986438928965317
2023-05-27 19:45:00,34.07080332799123
2023-05-27 19:45:30,41.65795901344984
2023-05-27 19:46:00,45.33254132216801
2023-05-27 19:46:30,40.496562554689554
2023-05-27 19:47:00,36.7839016665766
2023-05-27 19:47:30,40.11577679620516
2023-05-27 19:48:00,35.74626053765421
2023-05-27 19:48:30,39.106694619560585
2023-05-27 19:49:00,43.58092695371547
2023-05-27 19:49:30,39.99202146636727
2023-05-27 19:50:00,34.72765873389265
2023-05-27 19:50:30,39.5826767910685
2023-05-27 19:51:00,41.12485900831318
2023-05-27 19:51:30,37.10756952050538
2023-05-27 19:52:00,30.653251376992685
2023-05-27 19:52:30,23.332645711834125
2023-05-27 19:53:00,17.059200767251493
2023-05-27 19:53:30,20.857538441271004
2023-05-27 19:54:00,28.682685230215288
2023-05-27 19:54:30,46.13219138306816
2023-05-27 19:55:00,46.39874136790477
2023-05-27 19:55:30,48.12179685500638
2023-05-27 19:56:00,40.191933954994724
2023-05-27 19:56:30,38.96389996456186
2023-05-27 19:57:00,37.25988383808451
2023-05-27 19:57:30,32.74757292453484
2023-05-27 19:58:00,37.22180525868973
2023-05-27 19:58:30,46.26546637548646
2023-05-27 19:59:00,47.54109857243109
2023-05-27 19:59:30,45.33254135763145
2023-05-27 20:00:00,34.17551940359517
2023-05-27 20:00:30,25.55072258921418
2023-05-27 20:01:00,22.51395636123659
2023-05-27 20:01:30,22.60915280972355
2023-05-27 20:02:00,24.30364930908392
2023-05-27 20:02:30,25.893429732840357
2023-05-27 20:03:00,20.391075932343497
2023-05-27 20:03:30,23.72295106197207
2023-05-27 20:04:00,28.05438877659167
2023-05-27 20:04:30,36.2508016259765
2023-05-27 20:05:00,41.905469744052496
2023-05-27 20:05:30,43.14302336160234
2023-05-27 20:06:00,43.7332412712946
2023-05-27 20:06:30,48.626337907865235
2023-05-27 20:07:00,49.18799690074314
2023-05-27 20:07:30,52.35803808567559
2023-05-27 20:08:00,54.72842924517134
2023-05-27 20:08:30,49.0071236308862
2023-05-27 20:09:00,52.50083274067431
2023-05-27 20:09:30,50.53026655843348
2023-05-27 20:10:00,48.102757565308984
2023-05-27 20:10:30,43.97123233931684
2023-05-27 20:11:00,52.14860593446772
2023-05-27 20:11:30,51.38703445296236
2023-05-27 20:12:00,51.33943628191403
2023-05-27 20:12:30,47.32214679410624
2023-05-27 20:13:00,53.947818509432025
2023-05-27 20:13:30,53.671748862015
2023-05-27 20:14:00,36.71726417036744
2023-05-27 20:14:30,31.500499644404588
2023-05-27 20:15:00,29.82504239927817
2023-05-27 20:15:30,35.898574819769905
2023-05-27 20:16:00,39.81114823197377
2023-05-27 20:16:30,45.12310920642358
2023-05-27 20:17:00,20.89561702066579
2023-05-27 20:17:30,28.40661558279826
2023-05-27 20:18:00,35.2512390764489
2023-05-27 20:18:30,37.71682671989504
2023-05-27 20:19:00,36.71726417036744
2023-05-27 20:19:30,29.396658469745446
2023-05-27 20:20:00,16.259550706351355
2023-05-27 20:20:30,18.363391881010493
2023-05-27 20:21:00,-4.026809114924773
2023-05-27 20:21:30,-12.394575536122693
2023-05-27 20:22:00,0.07615712332613148
2023-05-27 20:22:30,13.813002388066039
2023-05-27 20:23:00,43.18110194099712
2023-05-27 20:23:30,46.46537889957736
2023-05-27 20:24:00,47.67437360031283
2023-05-27 20:24:30,60.42117597810555
2023-05-27 20:25:00,65.74265657967234
2023-05-27 20:25:30,57.56528294905803
2023-05-27 20:26:00,59.497770551904075
2023-05-27 20:26:30,52.71026489188218
2023-05-27 20:27:00,56.94650615801483
2023-05-27 20:27:30,59.716722330228926
2023-05-27 20:28:00,71.36876574547053
2023-05-27 20:28:30,100.13712776159235
2023-05-27 20:29:00,79.9650036075737
2023-05-27 20:29:30,70.47391923608343
2023-05-27 20:30:00,53.928779219734636
2023-05-27 20:30:30,64.61933866484341
2023-05-27 20:31:00,51.644064846145426
2023-05-27 20:31:30,40.93446614680269
2023-05-27 20:32:00,45.46581631458632
2023-05-27 20:32:30,40.791671491803974
2023-05-27 20:33:00,62.20134922790903
2023-05-27 20:33:30,67.46571196038364
