Time (UTC),TEC (TECU)
2024-04-09 12:04:00,87.17137357001135
2024-04-09 12:04:30,85.41023957444183
2024-04-09 12:05:00,89.16097904194957
2024-04-09 12:05:30,86.21940926245894
2024-04-09 12:06:00,85.92430032534452
2024-04-09 12:06:30,92.4071773856716
2024-04-09 12:07:00,87.4664825425892
2024-04-09 12:07:30,82.79233768434342
2024-04-09 12:08:00,82.99225020843431
2024-04-09 12:08:30,81.1454393914948
2024-04-09 12:09:00,79.94596431787632
2024-04-09 12:09:30,79.25103040350699
2024-04-09 12:10:00,83.55390913038535
2024-04-09 12:10:30,84.09652883356586
2024-04-09 12:11:00,82.53530729116036
2024-04-09 12:11:30,80.97408581968173
2024-04-09 12:12:00,82.3068358502551
2024-04-09 12:12:30,83.17312344282782
2024-04-09 12:13:00,80.469544695896
2024-04-09 12:13:30,81.78325550769884
2024-04-09 12:14:00,83.01128946266827
2024-04-09 12:14:30,83.36351626887486
2024-04-09 12:15:00,80.29819115954635
2024-04-09 12:15:30,80.73609471619605
2024-04-09 12:16:00,81.4691072454236
2024-04-09 12:16:30,79.8602875674332
2024-04-09 12:17:00,77.58509278549755
2024-04-09 12:17:30,77.7278874759597
2024-04-09 12:18:00,77.0139142009661
2024-04-09 12:18:30,77.95635888140154
2024-04-09 12:19:00,80.1173178896894
2024-04-09 12:19:30,79.1939125344148
2024-04-09 12:20:00,82.36395371934726
2024-04-09 12:20:30,81.22159655028437
2024-04-09 12:21:00,78.58465533502515
2024-04-09 12:21:30,75.18614270918744
2024-04-09 12:22:00,75.76684092083585
2024-04-09 12:22:30,73.26317476892179
2024-04-09 12:23:00,73.99618729814935
2024-04-09 12:23:30,75.47173198372144
2024-04-09 12:24:00,75.547889142511
2024-04-09 12:24:30,76.69976597415429
2024-04-09 12:25:00,76.90919812536217
2024-04-09 12:25:30,75.53836947993058
2024-04-09 12:26:00,72.0446604056059
2024-04-09 12:26:30,72.3873675492321
2024-04-09 12:27:00,71.20693180077441
2024-04-09 12:27:30,70.46439964442989
2024-04-09 12:28:00,73.38693009875968
2024-04-09 12:28:30,70.25496745775858
2024-04-09 12:29:00,70.54055676775602
2024-04-09 12:29:30,71.87330679832938
2024-04-09 12:30:00,73.33933192771136
2024-04-09 12:30:30,75.43365340432665
2024-04-09 12:31:00,70.13121209245726
2024-04-09 12:31:30,67.48475125008103
2024-04-09 12:32:00,68.3986370137021
2024-04-09 12:32:30,71.34972645577314
2024-04-09 12:33:00,69.54099421822842
2024-04-09 12:33:30,74.89103377207302
2024-04-09 12:34:00,70.95942107017176
2024-04-09 12:34:30,68.41767633886292
2024-04-09 12:35:00,66.05680477102071
2024-04-09 12:35:30,70.0550549691311
2024-04-09 12:36:00,71.94946395711895
2024-04-09 12:36:30,68.13208702886548
2024-04-09 12:37:00,66.80885658994566
2024-04-09 12:37:30,67.28483876145359
2024-04-09 12:38:00,69.43627814262447
2024-04-09 12:38:30,69.05549241960352
2024-04-09 12:39:00,70.35968353336251
2024-04-09 12:39:30,67.83697805628763
2024-04-09 12:40:00,64.66693687135518
2024-04-09 12:40:30,66.69462088722474
2024-04-09 12:41:00,65.9425690682998
2024-04-09 12:41:30,68.57951024809559
2024-04-09 12:42:00,65.67601904799976
2024-04-09 12:42:30,66.81837621706265
2024-04-09 12:43:00,68.14160665598246
2024-04-09 12:43:30,67.47523165842749
2024-04-09 12:44:00,66.67558159752734
2024-04-09 12:44:30,66.12344226722986
2024-04-09 12:45:00,63.353226059552334
2024-04-09 12:45:30,63.419863591224924
2024-04-09 12:46:00,65.31427261467618
2024-04-09 12:46:30,67.44667270614968
2024-04-09 12:47:00,64.82877078058786
2024-04-09 12:47:30,65.42850831739709
2024-04-09 12:48:00,61.28746349975141
2024-04-09 12:48:30,64.62885829196038
2024-04-09 12:49:00,63.353226059552334
2024-04-09 12:49:30,58.4410901332843
2024-04-09 12:50:00,60.78292241142912
2024-04-09 12:50:30,62.36318317260515
2024-04-09 12:51:00,60.87811882445265
2024-04-09 12:51:30,62.20134922790903
2024-04-09 12:52:00,62.287026049279014
2024-04-09 12:52:30,62.79156710213787
2024-04-09 12:53:00,62.69637072457778
2024-04-09 12:53:30,63.429383218341904
2024-04-09 12:54:00,60.7924420385461
2024-04-09 12:54:30,59.43113305569492
2024-04-09 12:55:00,55.78510966379112
2024-04-09 12:55:30,61.17322776156706
2024-04-09 12:56:00,61.354100995960565
2024-04-09 12:56:30,60.61156883961603
2024-04-09 12:57:00,59.783359861901516
2024-04-09 12:57:30,60.28790095022381
2024-04-09 12:58:00,61.13514918217228
2024-04-09 12:58:30,60.35453844643296
2024-04-09 12:59:00,59.688163413414564
2024-04-09 12:59:30,61.50641527807626
2024-04-09 13:00:00,64.34326898196295
2024-04-09 13:00:30,63.08667607471571
2024-04-09 13:01:00,57.31777221845538
2024-04-09 13:01:30,57.56528294905803
2024-04-09 13:02:00,57.784234762846324
2024-04-09 13:02:30,56.65139722090041
2024-04-09 13:03:00,56.83227041983048
2024-04-09 13:03:30,55.76607037409372
2024-04-09 13:04:00,57.52720440512668
2024-04-09 13:04:30,57.86991154875286
2024-04-09 13:05:00,57.54624365936064
2024-04-09 13:05:30,56.56572043499387
2024-04-09 13:06:00,59.497770551904075
2024-04-09 13:06:30,55.09017567849491
2024-04-09 13:07:00,55.03305784486617
2024-04-09 13:07:30,56.91794720573702
2024-04-09 13:08:00,54.30004531563862
2024-04-09 13:08:30,55.8231882431859
2024-04-09 13:09:00,58.669561609653
2024-04-09 13:09:30,56.860829372108284
2024-04-09 13:10:00,53.26240418671623
2024-04-09 13:10:30,51.206161254032295
2024-04-09 13:11:00,51.35847557161142
2024-04-09 13:11:30,52.253322010071656
2024-04-09 13:12:00,55.84222753288329
2024-04-09 13:12:30,52.45323449869911
2024-04-09 13:13:00,51.548868397658474
2024-04-09 13:13:30,54.43332030805692
2024-04-09 13:14:00,52.824500594603094
2024-04-09 13:14:30,54.22388815684905
2024-04-09 13:15:00,55.642315008792394
2024-04-09 13:15:30,52.30092021658342
2024-04-09 13:16:00,53.27192384929665
2024-04-09 13:16:30,52.576989899463875
2024-04-09 13:17:00,51.76782021144676
2024-04-09 13:17:30,50.16852012510991
2024-04-09 13:18:00,48.531141459378276
2024-04-09 13:18:30,52.88161846369527
2024-04-09 13:19:00,47.17935213910752
2024-04-09 13:19:30,49.064241499978365
2024-04-09 13:20:00,54.73794890775176
2024-04-09 13:20:30,52.910177415973074
2024-04-09 13:21:00,48.67393614984043
2024-04-09 13:21:30,50.01620584299421
2024-04-09 13:22:00,49.40694864360455
2024-04-09 13:22:30,49.64493974709023
2024-04-09 13:23:00,49.12135936907055
2024-04-09 13:23:30,50.34939335950341
2024-04-09 13:24:00,45.16118775035493
2024-04-09 13:24:30,47.80764862819457
2024-04-09 13:25:00,48.60729861816784
2024-04-09 13:25:30,49.05472187286139
2024-04-09 13:26:00,43.84747700947895
2024-04-09 13:26:30,46.846164622598316
2024-04-09 13:27:00,47.09367531773754
2024-04-09 13:27:30,46.160750335345966
2024-04-09 13:28:00,47.760050386219376
2024-04-09 13:28:30,46.846164622598316
2024-04-09 13:29:00,46.76048783669177
2024-04-09 13:29:30,46.08459314109296
2024-04-09 13:30:00,45.14214846065754
2024-04-09 13:30:30,40.63935720968828
2024-04-09 13:31:00,45.3706199015628
2024-04-09 13:31:30,44.352018062337805
2024-04-09 13:32:00,43.304857306298445
2024-04-09 13:32:30,42.72415909465002
2024-04-09 13:33:00,42.181539391469514
2024-04-09 13:33:30,43.01926803176444
2024-04-09 13:34:00,43.53332878266714
2024-04-09 13:34:30,39.92538397015811
2024-04-09 13:35:00,42.80983584509313
2024-04-09 13:35:30,46.60817355457608
2024-04-09 13:36:00,44.656646662032635
2024-04-09 13:36:30,38.51647674533175
2024-04-09 13:37:00,39.69691249378941
2024-04-09 13:37:30,43.304857306298445
2024-04-09 13:38:00,40.42992502301697
2024-04-09 13:38:30,42.781276928278764
2024-04-09 13:39:00,39.99202143090383
2024-04-09 13:39:30,40.42992502301697
2024-04-09 13:40:00,42.54328586025652
2024-04-09 13:40:30,42.552805522836934
2024-04-09 13:41:00,39.56363750137111
2024-04-09 13:41:30,40.12529645878558
2024-04-09 13:42:00,38.13569098684735
2024-04-09 13:42:30,36.403115943555626
2024-04-09 13:43:00,41.41044828284718
2024-04-09 13:43:30,39.6302750330437
2024-04-09 13:44:00,40.61079825741047
2024-04-09 13:44:30,37.145648099900164
2024-04-09 13:45:00,40.08721787939079
2024-04-09 13:45:30,41.12485900831318
2024-04-09 13:46:00,38.37368209033303
2024-04-09 13:46:30,41.57228222754329
2024-04-09 13:47:00,40.705994670433995
2024-04-09 13:47:30,37.888180291708125
2024-04-09 13:48:00,39.42084284637239
2024-04-09 13:48:30,41.18197687740535
2024-04-09 13:49:00,39.79210894227637
2024-04-09 13:49:30,37.60259101717413
2024-04-09 13:50:00,42.2005786811669
2024-04-09 13:50:30,37.82154279549898
2024-04-09 13:51:00,40.686955416200036
2024-04-09 13:51:30,41.68651796572764
2024-04-09 13:52:00,38.802066019865755
2024-04-09 13:52:30,38.86870351607491
2024-04-09 13:53:00,39.53507858455674
2024-04-09 13:53:30,38.183289228822545
2024-04-09 13:54:00,37.37411957626886
2024-04-09 13:54:30,37.973857077614674
2024-04-09 13:55:00,39.25900893713971
2024-04-09 13:55:30,39.06861607562924
2024-04-09 13:56:00,35.603465882655485
2024-04-09 13:56:30,34.74669798812661
2024-04-09 13:57:00,37.53595348550154
2024-04-09 13:57:30,39.13525357183839
2024-04-09 13:58:00,33.090280068161015
2024-04-09 13:58:30,32.25255146332953
