Time(UTC),TEC(TECU)
03-06-23 15:31,66.627983
03-06-23 15:32,53.890701
03-06-23 15:33,49.987647
03-06-23 15:34,63.467462
03-06-23 15:35,59.726242
03-06-23 15:36,58.840915
03-06-23 15:37,67.408594
03-06-23 15:38,49.397429
03-06-23 15:39,55.242490
03-06-23 15:40,61.192267
03-06-23 15:41,73.920030
03-06-23 15:42,77.118630
03-06-23 15:43,64.685976
03-06-23 15:44,55.918385
03-06-23 15:45,64.476544
03-06-23 15:46,58.526767
03-06-23 15:47,58.536287
03-06-23 15:48,50.025726
03-06-23 15:49,57.755676
03-06-23 15:50,54.062054
03-06-23 15:51,50.730179
03-06-23 15:52,55.985022
03-06-23 15:53,76.890159
03-06-23 15:54,57.593842
03-06-23 15:55,53.091051
03-06-23 15:56,45.922759
03-06-23 15:57,43.961713
03-06-23 15:58,46.655772
03-06-23 15:59,45.104070
03-06-23 16:00,41.029663
03-06-23 16:01,49.035683
03-06-23 16:02,47.293588
03-06-23 16:03,43.885556
03-06-23 16:04,50.130442
03-06-23 16:05,43.266779
03-06-23 16:06,40.915427
03-06-23 16:07,43.990272
03-06-23 16:08,53.700308
03-06-23 16:09,45.484856
03-06-23 16:10,40.506082
03-06-23 16:11,43.104945
03-06-23 16:12,42.619443
03-06-23 16:13,43.085906
03-06-23 16:14,37.840582
03-06-23 16:15,43.695163
03-06-23 16:16,41.143898
03-06-23 16:17,49.949568
03-06-23 16:18,43.066866
03-06-23 16:19,36.698225
03-06-23 16:20,41.172457
03-06-23 16:21,43.314377
03-06-23 16:22,37.726346
03-06-23 16:23,40.572720
03-06-23 16:24,43.143023
03-06-23 16:25,39.287568
03-06-23 16:26,43.095425
03-06-23 16:27,35.812898
03-06-23 16:28,36.755343
03-06-23 16:29,42.057784
03-06-23 16:30,41.686518
03-06-23 16:31,34.204078
03-06-23 16:32,38.973420
03-06-23 16:33,37.935779
03-06-23 16:34,33.956568
03-06-23 16:35,30.910282
03-06-23 16:36,33.585302
03-06-23 16:37,37.897700
03-06-23 16:38,46.988959
03-06-23 16:39,33.052201
03-06-23 16:40,30.929321
03-06-23 16:41,35.870016
03-06-23 16:42,38.373682
03-06-23 16:43,37.364600
03-06-23 16:44,38.554555
03-06-23 16:45,41.020143
03-06-23 16:46,35.660584
03-06-23 16:47,32.880848
03-06-23 16:48,33.480585
03-06-23 16:49,39.725471
03-06-23 16:50,34.908532
03-06-23 16:51,36.707745
03-06-23 16:52,32.528621
03-06-23 16:53,28.835000
03-06-23 16:54,35.927134
03-06-23 16:55,36.117527
03-06-23 16:56,36.450714
03-06-23 16:57,42.724159
03-06-23 16:58,41.029663
03-06-23 16:59,39.116214
03-06-23 17:00,31.576657
03-06-23 17:01,27.940153
03-06-23 17:02,32.547660
03-06-23 17:03,32.147835
03-06-23 17:04,31.776569
03-06-23 17:05,31.595696
03-06-23 17:06,37.421718
03-06-23 17:07,38.088093
03-06-23 17:08,37.412198
03-06-23 17:09,31.414823
03-06-23 17:10,44.256822
03-06-23 17:11,35.251239
03-06-23 17:12,42.533766
03-06-23 17:13,35.584427
03-06-23 17:14,38.307045
03-06-23 17:15,32.347748
03-06-23 17:16,34.508707
03-06-23 17:17,38.326084
03-06-23 17:18,38.621193
03-06-23 17:19,37.450277
03-06-23 17:20,40.230013
03-06-23 17:21,44.780402
03-06-23 17:22,38.097612
03-06-23 17:23,29.444257
03-06-23 17:24,32.176394
03-06-23 17:25,32.890368
03-06-23 17:26,33.194996
03-06-23 17:27,41.439007
03-06-23 17:28,38.630712
03-06-23 17:29,32.319189
03-06-23 17:30,40.163375
03-06-23 17:31,37.250364
03-06-23 17:32,34.089843
03-06-23 17:33,32.062159
03-06-23 17:34,33.156918
03-06-23 17:35,35.470191
03-06-23 17:36,32.652376
03-06-23 17:37,32.985564
03-06-23 17:38,32.043119
03-06-23 17:39,33.728096
03-06-23 17:40,36.288880
03-06-23 17:41,49.283193
03-06-23 17:42,38.944861
03-06-23 17:43,28.359017
03-06-23 17:44,32.899887
03-06-23 17:45,36.622068
03-06-23 17:46,41.876911
03-06-23 17:47,43.676123
03-06-23 17:48,45.580052
03-06-23 17:49,43.818918
03-06-23 17:50,46.217868
03-06-23 17:51,31.529059
03-06-23 17:52,47.760050
03-06-23 17:53,27.616485
03-06-23 17:54,26.359892
03-06-23 17:55,29.729846
03-06-23 17:56,27.711682
03-06-23 17:57,27.968712
03-06-23 17:58,28.587489
03-06-23 17:59,32.281110
03-06-23 18:00,30.405741
03-06-23 18:01,31.890805
03-06-23 18:02,28.482773
03-06-23 18:03,27.806878
03-06-23 18:04,43.428613
03-06-23 18:05,34.137441
03-06-23 18:06,31.843207
03-06-23 18:07,26.426530
03-06-23 18:08,31.652814
03-06-23 18:09,28.063908
03-06-23 18:10,28.425655
03-06-23 18:11,24.722514
03-06-23 18:12,30.967400
03-06-23 18:13,26.835874
03-06-23 18:14,25.683998
03-06-23 18:15,29.844082
03-06-23 18:16,29.863121
03-06-23 18:17,29.282423
03-06-23 18:18,27.445132
03-06-23 18:19,26.159980
03-06-23 18:20,28.958755
03-06-23 18:21,26.474128
03-06-23 18:22,27.797358
03-06-23 18:23,29.853601
03-06-23 18:24,30.805566
03-06-23 18:25,20.143565
03-06-23 18:26,28.987314
03-06-23 18:27,26.835874
03-06-23 18:28,26.635962
03-06-23 18:29,30.396221
03-06-23 18:30,34.832375
03-06-23 18:31,26.236137
03-06-23 18:32,32.176394
03-06-23 18:33,26.693080
03-06-23 18:34,28.958755
03-06-23 18:35,24.617798
03-06-23 18:36,27.007228
03-06-23 18:37,28.539891
03-06-23 18:38,47.702933
03-06-23 18:39,32.823730
03-06-23 18:40,27.416573
03-06-23 18:41,40.163375
03-06-23 18:42,26.712119
03-06-23 18:43,32.328709
03-06-23 18:44,32.604778
03-06-23 18:45,31.586176
03-06-23 18:46,30.443819
03-06-23 18:47,29.644169
03-06-23 18:48,25.484085
03-06-23 18:49,34.403991
03-06-23 18:50,34.166000
03-06-23 18:51,28.168624
03-06-23 18:52,29.015873
03-06-23 18:53,22.456839
03-06-23 18:54,24.598758
03-06-23 18:55,28.235262
03-06-23 18:56,24.922426
03-06-23 18:57,30.624692
03-06-23 18:58,32.814210
03-06-23 18:59,29.120589
03-06-23 19:00,33.661459
03-06-23 19:01,30.386701
03-06-23 19:02,41.848352
03-06-23 19:03,24.465483
03-06-23 19:04,29.729846
03-06-23 19:05,31.843207
03-06-23 19:06,32.214473
03-06-23 19:07,36.250802
03-06-23 19:08,37.021893
03-06-23 19:09,28.854039
03-06-23 19:10,29.291942
03-06-23 19:11,34.403991
03-06-23 19:12,32.557180
03-06-23 19:13,33.861371
03-06-23 19:14,25.931508
03-06-23 19:15,28.520851
03-06-23 19:16,24.598758
03-06-23 19:17,29.339541
03-06-23 19:18,34.641982
03-06-23 19:19,30.967400
03-06-23 19:20,30.672291
03-06-23 19:21,36.146086
03-06-23 19:22,30.234387
03-06-23 19:23,41.029663
03-06-23 19:24,29.377619
03-06-23 19:25,22.456839
03-06-23 19:26,36.231762
03-06-23 19:27,30.167750
03-06-23 19:28,39.201891
03-06-23 19:29,37.488355
03-06-23 19:30,35.993771
03-06-23 19:31,35.470191
03-06-23 19:32,25.065221
03-06-23 19:33,34.289755
03-06-23 19:34,38.802066
03-06-23 19:35,25.912469
03-06-23 19:36,42.952631
03-06-23 19:37,42.905032
03-06-23 19:38,47.550618
03-06-23 19:39,45.199266
03-06-23 19:40,55.175852
03-06-23 19:41,33.423468
03-06-23 19:42,35.422593
03-06-23 19:43,47.579177
03-06-23 19:44,48.093238
03-06-23 19:45,48.131316
03-06-23 19:46,31.405303
03-06-23 19:47,38.097612
03-06-23 19:48,27.321376
03-06-23 19:49,30.786526
03-06-23 19:50,34.023205
03-06-23 19:51,42.438570
03-06-23 19:52,30.986439
03-06-23 19:53,35.898575
03-06-23 19:54,44.285381
03-06-23 19:55,50.815856
03-06-23 19:56,47.207911
03-06-23 19:57,42.276736
03-06-23 19:58,64.590780
03-06-23 19:59,22.675790
03-06-23 20:00,31.167312
03-06-23 20:01,34.213598
03-06-23 20:02,24.503562
03-06-23 20:03,25.674478
03-06-23 20:04,22.989939
03-06-23 20:05,31.890805
03-06-23 20:06,28.178144
03-06-23 20:07,30.624692
03-06-23 20:08,20.229242
03-06-23 20:09,26.369412
03-06-23 20:10,27.226180
03-06-23 20:11,28.901637
03-06-23 20:12,23.389764
03-06-23 20:13,20.990813
03-06-23 20:14,19.467671
03-06-23 20:15,19.391513
03-06-23 20:16,26.026705
03-06-23 20:17,22.009415
03-06-23 20:18,20.610028
03-06-23 20:19,19.381994
03-06-23 20:20,19.296317
03-06-23 20:21,20.038849
03-06-23 20:22,21.904699
03-06-23 20:23,18.410990
03-06-23 20:24,17.516144
03-06-23 20:25,21.895180
03-06-23 20:26,21.409678
03-06-23 20:27,16.840249
03-06-23 20:28,20.876578
03-06-23 20:29,19.715181
03-06-23 20:30,18.477628
03-06-23 20:31,19.115444
03-06-23 20:32,20.733783
03-06-23 20:33,20.381556
03-06-23 20:34,23.703912
03-06-23 20:35,23.856226
03-06-23 20:36,18.410990
03-06-23 20:37,16.107236
03-06-23 20:38,19.201121
03-06-23 20:39,18.430029
03-06-23 20:40,20.486272
03-06-23 20:41,14.793526
03-06-23 20:42,21.114569
03-06-23 20:43,17.982606
03-06-23 20:44,21.476315
03-06-23 20:45,20.533871
03-06-23 20:46,19.724701
03-06-23 20:47,18.858413
03-06-23 20:48,20.048369
03-06-23 20:49,17.316231
03-06-23 20:50,20.153085
03-06-23 20:51,17.030642
03-06-23 20:52,19.543828
03-06-23 20:53,21.695267
03-06-23 20:54,20.286360
03-06-23 20:55,19.477190
03-06-23 20:56,18.249156
03-06-23 20:57,20.676665
03-06-23 20:58,21.009853
03-06-23 20:59,20.695705
03-06-23 21:00,18.601383
03-06-23 21:01,17.697017
03-06-23 21:02,17.430467
03-06-23 21:03,20.295879
03-06-23 21:04,21.638149
03-06-23 21:05,21.685747
03-06-23 21:06,17.896929
03-06-23 21:07,20.495792
03-06-23 21:08,23.361205
03-06-23 21:09,20.676665
03-06-23 21:10,19.010728
03-06-23 21:11,20.000771
03-06-23 21:12,21.047931
03-06-23 21:13,19.648544
03-06-23 21:14,20.029329
03-06-23 21:15,22.428280
03-06-23 21:16,22.637712
03-06-23 21:17,20.629067
03-06-23 21:18,20.819460
03-06-23 21:19,22.818585
03-06-23 21:20,27.083385
03-06-23 21:21,17.839812
03-06-23 21:22,20.733783
03-06-23 21:23,18.220597
03-06-23 21:24,21.181206
03-06-23 21:25,21.114569
03-06-23 21:26,21.162167
03-06-23 21:27,21.314481
03-06-23 21:28,18.734658
03-06-23 21:29,22.275965
03-06-23 21:30,22.209328
03-06-23 21:31,23.903824
03-06-23 21:32,20.581469
03-06-23 21:33,19.372474
03-06-23 21:34,19.886535
03-06-23 21:35,22.666271
03-06-23 21:36,22.247406
03-06-23 21:37,20.505312
03-06-23 21:38,24.522601
03-06-23 21:39,23.256489
03-06-23 21:40,19.677103
03-06-23 21:41,23.484960
03-06-23 21:42,20.933696
03-06-23 21:43,22.247406
03-06-23 21:44,19.639024
03-06-23 21:45,26.816835
03-06-23 21:46,23.351685
03-06-23 21:47,19.191601
03-06-23 21:48,37.935778
03-06-23 21:49,27.445132
03-06-23 21:50,19.353435
03-06-23 21:51,36.222243
03-06-23 21:52,34.070803
03-06-23 21:53,38.535516
03-06-23 21:54,39.487480
03-06-23 21:55,24.960505
03-06-23 21:56,30.948360
03-06-23 21:57,24.141815
03-06-23 21:58,22.866183
03-06-23 21:59,40.315689
03-06-23 22:00,40.315689
03-06-23 22:01,41.781714
03-06-23 22:02,33.813773
03-06-23 22:03,38.554555
03-06-23 22:04,32.404866
03-06-23 22:05,34.137441
03-06-23 22:06,31.357705
03-06-23 22:07,36.688705
03-06-23 22:08,34.641982
03-06-23 22:09,34.965650
03-06-23 22:10,34.794296
03-06-23 22:11,29.349060
03-06-23 22:12,33.271153
03-06-23 22:13,25.331771
03-06-23 22:14,27.502249
03-06-23 22:15,31.833687
03-06-23 22:16,40.201454
03-06-23 22:17,27.064346
03-06-23 22:18,45.142148
03-06-23 22:19,47.969483
03-06-23 22:20,19.953172
03-06-23 22:21,39.306607
03-06-23 22:22,38.802066
03-06-23 22:23,29.872641
03-06-23 22:24,31.138753
03-06-23 22:25,27.664083
03-06-23 22:26,31.024517
03-06-23 22:27,39.354205
03-06-23 22:28,33.252114
03-06-23 22:29,25.588801
03-06-23 22:30,30.053514
03-06-23 22:31,30.691330
03-06-23 22:32,34.013685
03-06-23 22:33,27.388014
03-06-23 22:34,27.445132
03-06-23 22:35,21.171687
03-06-23 22:36,31.005478
03-06-23 22:37,23.066096
03-06-23 22:38,31.871766
03-06-23 22:39,25.227055
03-06-23 22:40,28.520851
03-06-23 22:41,23.465921
03-06-23 22:42,33.442507
03-06-23 22:43,24.560680
03-06-23 22:44,26.845394
03-06-23 22:45,25.455526
03-06-23 22:46,29.082510
03-06-23 22:47,25.693517
03-06-23 22:48,25.674478
03-06-23 22:49,27.492730
03-06-23 22:50,27.388014
03-06-23 22:51,35.432112
03-06-23 22:52,32.471503
03-06-23 22:53,27.959192
03-06-23 22:54,30.948360
03-06-23 22:55,27.273778
03-06-23 22:56,27.435612
03-06-23 22:57,26.559805
03-06-23 22:58,33.690018
03-06-23 22:59,31.595696
03-06-23 23:00,33.471066
03-06-23 23:01,26.131421
03-06-23 23:02,31.462421
03-06-23 23:03,29.948798
03-06-23 23:04,28.368537
03-06-23 23:05,30.281985
03-06-23 23:06,26.778757
03-06-23 23:07,31.890805
03-06-23 23:08,36.993334
03-06-23 23:09,36.802941
03-06-23 23:10,30.995959
03-06-23 23:11,33.109319
03-06-23 23:12,31.624255
03-06-23 23:13,30.786526
03-06-23 23:14,36.355518
03-06-23 23:15,28.482773
03-06-23 23:16,36.041369
03-06-23 23:17,34.680060
03-06-23 23:18,32.804691
03-06-23 23:19,25.712556
03-06-23 23:20,22.628192
03-06-23 23:21,29.406178
03-06-23 23:22,27.616485
03-06-23 23:23,28.149585
03-06-23 23:24,44.152106
03-06-23 23:25,44.180664
03-06-23 23:26,38.973420
03-06-23 23:27,32.985564
03-06-23 23:28,46.113152
03-06-23 23:29,51.596467
03-06-23 23:30,38.259446
03-06-23 23:31,30.881723
03-06-23 23:32,36.231762
03-06-23 23:33,31.291067
03-06-23 23:34,35.774819
03-06-23 23:35,34.765737
03-06-23 23:36,28.549410
03-06-23 23:37,23.970462
03-06-23 23:38,27.873516
03-06-23 23:39,24.227492
03-06-23 23:40,25.074740
03-06-23 23:41,26.445569
03-06-23 23:42,26.512207
03-06-23 23:43,24.960505
03-06-23 23:44,27.035787
03-06-23 23:45,25.227055
03-06-23 23:46,15.678852
03-06-23 23:47,19.439112
03-06-23 23:48,23.780069
03-06-23 23:49,24.056139
03-06-23 23:50,22.466358
03-06-23 23:51,26.340853
03-06-23 23:52,25.407928
03-06-23 23:53,25.293692
03-06-23 23:54,26.902512
03-06-23 23:55,25.998146
03-06-23 23:56,26.340853
03-06-23 23:57,23.342165
03-06-23 23:58,25.036662
03-06-23 23:59,27.264258
