Time(UTC),TEC(TECU)
14-05-23 03:19,74.367453
14-05-23 03:20,68.674707
14-05-23 03:21,69.426759
14-05-23 03:22,73.672519
14-05-23 03:23,78.632254
14-05-23 03:24,74.976711
14-05-23 03:25,71.168853
14-05-23 03:26,69.122130
14-05-23 03:27,74.167541
14-05-23 03:28,71.216451
14-05-23 03:29,74.910073
14-05-23 03:30,70.074094
14-05-23 03:31,69.940819
14-05-23 03:32,70.340644
14-05-23 03:33,73.415489
14-05-23 03:34,73.586843
14-05-23 03:35,71.654355
14-05-23 03:36,74.081864
14-05-23 03:37,78.241948
14-05-23 03:38,69.798025
14-05-23 03:39,70.645273
14-05-23 03:40,70.074094
14-05-23 03:41,127.182434
14-05-23 03:42,121.423050
14-05-23 03:43,107.219742
14-05-23 03:44,88.980106
14-05-23 03:45,80.783693
14-05-23 03:46,80.678977
14-05-23 03:47,85.343602
14-05-23 03:48,90.103424
14-05-23 03:49,89.703599
14-05-23 03:50,87.000020
14-05-23 03:51,84.496354
14-05-23 03:52,93.844644
14-05-23 03:53,89.770236
14-05-23 03:54,84.229804
14-05-23 03:55,80.612339
14-05-23 03:56,86.790588
14-05-23 03:57,90.484209
14-05-23 03:58,93.930320
14-05-23 03:59,92.369099
14-05-23 04:00,92.911718
14-05-23 04:01,92.283422
14-05-23 04:02,90.912593
14-05-23 04:03,93.606652
14-05-23 04:04,103.050139
14-05-23 04:05,91.340977
14-05-23 04:06,96.110319
14-05-23 04:07,104.782714
14-05-23 04:08,111.503582
14-05-23 04:09,107.410135
14-05-23 04:10,109.885242
14-05-23 04:11,111.903407
14-05-23 04:12,114.340436
14-05-23 04:13,113.873973
14-05-23 04:14,112.027162
14-05-23 04:15,115.254321
14-05-23 04:16,116.568032
14-05-23 04:17,125.459379
14-05-23 04:18,132.846622
14-05-23 04:19,135.197974
14-05-23 04:20,147.211764
14-05-23 04:21,85.952859
14-05-23 04:22,85.990938
14-05-23 04:23,84.629629
14-05-23 04:24,85.990938
14-05-23 04:25,86.219409
14-05-23 04:26,86.038536
14-05-23 04:27,82.858975
14-05-23 04:28,86.847706
14-05-23 04:29,90.417572
14-05-23 04:30,90.141502
14-05-23 04:31,87.599758
14-05-23 04:32,88.009102
14-05-23 04:33,89.684559
14-05-23 04:34,90.979231
14-05-23 04:35,86.247968
14-05-23 04:36,91.321938
14-05-23 04:37,87.780631
14-05-23 04:38,92.112068
14-05-23 04:39,90.189101
14-05-23 04:40,97.585863
14-05-23 04:41,93.025954
14-05-23 04:42,93.130670
14-05-23 04:43,120.299732
14-05-23 04:44,123.717284
14-05-23 04:45,114.778339
14-05-23 04:46,114.921134
14-05-23 04:47,114.949693
14-05-23 04:48,119.243052
14-05-23 04:49,113.769257
14-05-23 04:50,123.736323
14-05-23 04:51,122.146543
14-05-23 04:52,117.234407
14-05-23 04:53,125.097632
14-05-23 04:54,123.193704
14-05-23 04:55,126.953963
14-05-23 04:56,137.044785
14-05-23 04:57,139.948276
14-05-23 04:58,139.662687
14-05-23 04:59,126.049597
14-05-23 05:00,130.523829
14-05-23 05:01,131.180685
14-05-23 05:02,128.229595
14-05-23 05:03,124.802524
14-05-23 05:04,118.176852
14-05-23 05:05,120.528204
14-05-23 05:06,115.130566
14-05-23 05:07,114.568907
14-05-23 05:08,116.377639
14-05-23 05:09,120.375889
14-05-23 05:10,124.526454
14-05-23 05:11,120.632920
14-05-23 05:12,119.871348
14-05-23 05:13,121.432570
14-05-23 05:14,130.371515
14-05-23 05:15,124.031432
14-05-23 05:16,129.886013
14-05-23 05:17,128.886450
14-05-23 05:18,133.370202
14-05-23 05:19,129.705140
14-05-23 05:20,127.372827
14-05-23 05:21,130.619026
14-05-23 05:22,136.749676
14-05-23 05:23,139.062949
14-05-23 05:24,142.347226
14-05-23 05:25,135.664437
14-05-23 05:26,136.121379
14-05-23 05:27,142.385305
14-05-23 05:28,145.641023
14-05-23 05:29,137.968190
14-05-23 05:30,139.281901
14-05-23 05:31,144.041723
14-05-23 05:32,143.841810
14-05-23 05:33,139.424696
14-05-23 05:34,134.674394
14-05-23 05:35,135.731074
14-05-23 05:36,129.257717
14-05-23 05:37,151.048180
14-05-23 05:38,149.277526
14-05-23 05:39,148.201807
14-05-23 05:40,129.172040
14-05-23 05:41,130.923654
14-05-23 05:42,141.014476
14-05-23 05:43,133.617713
14-05-23 05:44,148.297003
14-05-23 05:45,148.182767
14-05-23 05:46,108.200266
14-05-23 05:47,113.340873
14-05-23 05:48,110.465941
14-05-23 05:49,107.391096
14-05-23 05:50,128.515184
14-05-23 05:51,131.390117
14-05-23 05:52,138.377535
14-05-23 05:53,132.741906
14-05-23 05:54,128.677018
14-05-23 05:55,119.052659
14-05-23 05:56,102.260008
14-05-23 05:57,103.516601
14-05-23 05:58,120.623400
14-05-23 05:59,125.392741
14-05-23 06:00,128.553263
14-05-23 06:01,122.384534
14-05-23 06:02,110.332666
14-05-23 06:03,120.195016
14-05-23 06:04,127.629858
14-05-23 06:05,128.496145
14-05-23 06:06,127.210993
14-05-23 06:07,125.069074
14-05-23 06:08,117.796066
14-05-23 06:09,136.530724
14-05-23 06:10,135.997624
14-05-23 06:11,137.758758
14-05-23 06:12,162.823979
14-05-23 06:13,153.561366
14-05-23 06:14,162.947734
14-05-23 06:15,122.850997
14-05-23 06:16,125.830645
14-05-23 06:17,128.867411
14-05-23 06:18,133.160770
14-05-23 06:19,125.954400
14-05-23 06:20,124.707327
14-05-23 06:21,126.297107
14-05-23 06:22,118.338686
14-05-23 06:23,159.282672
14-05-23 06:24,153.018746
14-05-23 06:25,161.367473
14-05-23 06:26,126.040077
14-05-23 06:27,121.822875
14-05-23 06:28,120.566282
14-05-23 06:29,121.251697
14-05-23 06:30,122.793879
14-05-23 06:31,127.020600
14-05-23 06:32,121.213618
14-05-23 06:33,126.934924
14-05-23 06:34,128.162958
14-05-23 06:35,127.696495
14-05-23 06:36,134.217451
14-05-23 06:37,134.541119
14-05-23 06:38,128.400949
14-05-23 06:39,132.008893
14-05-23 06:40,137.892033
14-05-23 06:41,133.360683
14-05-23 06:42,138.863037
14-05-23 06:43,130.038327
14-05-23 06:44,127.344268
14-05-23 06:45,130.162083
14-05-23 06:46,129.305315
14-05-23 06:47,135.255092
14-05-23 06:48,146.021808
14-05-23 06:49,141.471419
14-05-23 06:50,144.127399
14-05-23 06:51,144.546264
14-05-23 06:52,143.375348
14-05-23 06:53,147.364078
14-05-23 06:54,148.906260
14-05-23 06:55,148.306523
14-05-23 06:56,151.352809
14-05-23 06:57,151.305210
14-05-23 06:58,148.839623
14-05-23 06:59,163.442756
14-05-23 07:00,160.482147
14-05-23 07:01,153.837436
14-05-23 07:02,144.860412
14-05-23 07:03,158.901886
14-05-23 07:04,159.139877
14-05-23 07:05,167.431486
14-05-23 07:06,160.187038
14-05-23 07:07,175.104319
14-05-23 07:08,169.363974
14-05-23 07:09,166.355766
14-05-23 07:10,162.709743
14-05-23 07:11,159.263632
14-05-23 07:12,168.916550
14-05-23 07:13,175.799253
14-05-23 07:14,184.300294
14-05-23 07:15,188.850684
14-05-23 07:16,178.045888
14-05-23 07:17,200.283775
14-05-23 07:18,195.685787
14-05-23 07:19,194.848059
14-05-23 07:20,185.642564
14-05-23 07:21,185.109464
14-05-23 07:22,184.376451
14-05-23 07:23,194.495832
14-05-23 07:24,188.555575
14-05-23 07:25,202.349538
14-05-23 07:26,216.533806
14-05-23 07:27,205.329186
14-05-23 07:28,208.537306
14-05-23 07:29,209.965252
14-05-23 07:30,223.540264
14-05-23 07:31,222.978605
14-05-23 07:32,213.744551
14-05-23 07:33,211.307522
14-05-23 07:34,205.862286
14-05-23 07:35,215.943588
14-05-23 07:36,200.255216
14-05-23 07:37,212.411801
14-05-23 07:38,205.995561
14-05-23 07:39,179.273922
14-05-23 07:40,183.386408
14-05-23 07:41,193.220200
14-05-23 07:42,178.302919
14-05-23 07:43,174.047638
14-05-23 07:44,171.144147
14-05-23 07:45,172.857683
14-05-23 07:46,180.797065
14-05-23 07:47,178.179163
14-05-23 07:48,178.883617
14-05-23 07:49,178.664665
14-05-23 07:50,172.305544
14-05-23 07:51,173.438381
14-05-23 07:52,179.473835
14-05-23 07:53,171.363099
14-05-23 07:54,170.258820
14-05-23 07:55,170.334977
14-05-23 07:56,171.572531
14-05-23 07:57,163.033411
14-05-23 07:58,148.144689
14-05-23 07:59,165.365724
14-05-23 08:00,159.891929
14-05-23 08:01,156.312543
14-05-23 08:02,152.657000
14-05-23 08:03,154.056387
14-05-23 08:04,153.209139
14-05-23 08:05,161.795857
14-05-23 08:06,148.363641
14-05-23 08:07,153.399532
14-05-23 08:08,154.560928
14-05-23 08:09,147.659187
14-05-23 08:10,141.757008
14-05-23 08:11,146.850017
14-05-23 08:12,158.549659
14-05-23 08:13,156.598132
14-05-23 08:14,140.310022
14-05-23 08:15,143.794212
14-05-23 08:16,138.882076
14-05-23 08:17,135.064699
14-05-23 08:18,142.870806
14-05-23 08:19,143.165915
14-05-23 08:20,141.823646
14-05-23 08:21,144.489146
14-05-23 08:22,151.809752
14-05-23 08:23,152.152459
14-05-23 08:24,145.364953
14-05-23 08:25,146.764341
14-05-23 08:26,146.240760
14-05-23 08:27,141.242947
14-05-23 08:28,138.272819
14-05-23 08:29,130.266799
14-05-23 08:30,143.641898
14-05-23 08:31,143.746614
14-05-23 08:32,140.709847
14-05-23 08:33,172.924320
14-05-23 08:34,187.289462
14-05-23 08:35,186.442214
14-05-23 08:36,182.910426
14-05-23 08:37,178.103006
14-05-23 08:38,192.782296
14-05-23 08:39,187.175226
14-05-23 08:40,178.683705
14-05-23 08:41,169.621004
14-05-23 08:42,181.501519
14-05-23 08:43,176.627462
14-05-23 08:44,176.579863
14-05-23 08:45,181.425362
14-05-23 08:46,176.855933
14-05-23 08:47,172.362661
14-05-23 08:48,169.582926
14-05-23 08:49,186.727803
14-05-23 08:50,187.822562
14-05-23 08:51,179.759424
14-05-23 08:52,178.607547
14-05-23 08:53,176.322833
14-05-23 08:54,160.434548
14-05-23 08:55,172.724408
14-05-23 08:56,173.990520
14-05-23 08:57,180.968419
14-05-23 08:58,180.797065
14-05-23 08:59,170.001790
14-05-23 09:00,162.005289
14-05-23 09:01,164.537515
14-05-23 09:02,167.060220
14-05-23 09:03,165.175331
14-05-23 09:04,162.414634
14-05-23 09:05,163.861620
14-05-23 09:06,161.100923
14-05-23 09:07,161.881534
14-05-23 09:08,161.253238
14-05-23 09:09,180.511476
14-05-23 09:10,159.406427
14-05-23 09:11,164.042493
14-05-23 09:12,176.227637
14-05-23 09:13,168.145459
14-05-23 09:14,173.666853
14-05-23 09:15,179.131128
14-05-23 09:16,172.629211
14-05-23 09:17,160.434548
14-05-23 09:18,160.101361
14-05-23 09:19,164.870702
14-05-23 09:20,177.712701
14-05-23 09:21,165.984500
14-05-23 09:22,183.909989
14-05-23 09:23,179.397678
14-05-23 09:24,183.900469
14-05-23 09:25,184.871473
14-05-23 09:26,159.834811
14-05-23 09:27,128.448547
14-05-23 09:28,129.267236
14-05-23 09:29,140.300503
14-05-23 09:30,125.468899
14-05-23 09:31,123.384097
14-05-23 09:32,132.580072
14-05-23 09:33,137.282776
14-05-23 09:34,139.405656
14-05-23 09:35,199.360370
14-05-23 09:36,182.624837
14-05-23 09:37,177.379513
14-05-23 09:38,174.894887
14-05-23 09:39,187.917758
14-05-23 09:40,181.453921
14-05-23 09:41,175.370869
14-05-23 09:42,177.160562
14-05-23 09:43,176.275235
14-05-23 09:44,178.236281
14-05-23 09:45,176.522746
14-05-23 09:46,173.238469
14-05-23 09:47,165.327645
14-05-23 09:48,168.050263
14-05-23 09:49,184.366932
14-05-23 09:50,186.194703
14-05-23 09:51,171.534452
14-05-23 09:52,162.957254
14-05-23 09:53,169.811397
14-05-23 09:54,181.939423
14-05-23 09:55,171.848601
14-05-23 09:56,181.073135
14-05-23 09:57,178.778901
14-05-23 09:58,193.734261
14-05-23 09:59,174.923445
14-05-23 10:00,178.959774
14-05-23 10:01,171.077510
14-05-23 10:02,163.947297
14-05-23 10:03,161.986250
14-05-23 10:04,158.816209
14-05-23 10:05,181.025537
14-05-23 10:06,184.147980
14-05-23 10:07,181.453921
14-05-23 10:08,169.440131
14-05-23 10:09,179.511913
14-05-23 10:10,175.513663
14-05-23 10:11,173.238469
14-05-23 10:12,180.654271
14-05-23 10:13,179.150167
14-05-23 10:14,171.325020
14-05-23 10:15,176.636981
14-05-23 10:16,173.476460
14-05-23 10:17,173.029036
14-05-23 10:18,168.573843
14-05-23 10:19,176.922571
14-05-23 10:20,201.207181
14-05-23 10:21,198.208493
14-05-23 10:22,202.854079
14-05-23 10:23,197.504039
14-05-23 10:24,190.364307
14-05-23 10:25,192.134960
14-05-23 10:26,162.081447
14-05-23 10:27,188.869723
14-05-23 10:28,161.595945
14-05-23 10:29,158.387825
14-05-23 10:30,167.536202
14-05-23 10:31,163.061970
14-05-23 10:32,157.607214
14-05-23 10:33,163.395157
14-05-23 10:34,170.763361
14-05-23 10:35,165.013497
14-05-23 10:36,174.390345
14-05-23 10:37,157.016996
14-05-23 10:38,153.704161
14-05-23 10:39,168.193058
14-05-23 10:40,162.443193
14-05-23 10:41,157.921362
14-05-23 10:42,160.310793
14-05-23 10:43,162.271839
14-05-23 10:44,164.851663
14-05-23 10:45,157.968961
14-05-23 10:46,176.608422
14-05-23 10:47,162.119525
14-05-23 10:48,155.132107
14-05-23 10:49,167.802752
14-05-23 10:50,181.482480
14-05-23 10:51,173.676372
14-05-23 10:52,191.592341
14-05-23 10:53,190.383346
14-05-23 10:54,165.927383
14-05-23 10:55,176.532265
14-05-23 10:56,178.988333
14-05-23 10:57,173.447901
14-05-23 10:58,171.753404
14-05-23 10:59,176.027724
14-05-23 11:00,160.729657
14-05-23 11:01,164.080572
14-05-23 11:02,168.040743
14-05-23 11:03,167.412447
14-05-23 11:04,166.108256
14-05-23 11:05,174.009560
14-05-23 11:06,167.916988
14-05-23 11:07,160.206077
14-05-23 11:08,172.619692
14-05-23 11:09,162.766861
14-05-23 11:10,166.098736
14-05-23 11:11,181.453921
14-05-23 11:12,180.406760
14-05-23 11:13,184.995228
14-05-23 11:14,171.810522
14-05-23 11:15,170.325458
14-05-23 11:16,179.140647
14-05-23 11:17,182.244051
14-05-23 11:18,192.201598
14-05-23 11:19,177.293837
14-05-23 11:20,175.066240
14-05-23 11:21,180.045014
14-05-23 11:22,178.674185
14-05-23 11:23,202.349538
14-05-23 11:24,218.847080
14-05-23 11:25,198.313209
14-05-23 11:26,196.913821
14-05-23 11:27,205.053116
14-05-23 11:28,159.006602
14-05-23 11:29,145.564865
14-05-23 11:30,161.062845
14-05-23 11:31,160.339352
14-05-23 11:32,153.551846
14-05-23 11:33,149.391762
14-05-23 11:34,150.229491
14-05-23 11:35,159.806252
14-05-23 11:36,150.410364
14-05-23 11:37,144.441548
14-05-23 11:38,148.496916
14-05-23 11:39,155.712805
14-05-23 11:40,157.645293
14-05-23 11:41,154.713243
14-05-23 11:42,153.637523
14-05-23 11:43,157.788087
14-05-23 11:44,150.610276
14-05-23 11:45,149.915343
14-05-23 11:46,147.192725
14-05-23 11:47,151.381368
14-05-23 11:48,151.971585
14-05-23 11:49,150.362766
14-05-23 11:50,168.707118
14-05-23 11:51,170.906156
14-05-23 11:52,162.881097
14-05-23 11:53,159.530182
14-05-23 11:54,155.379618
14-05-23 11:55,157.949921
14-05-23 11:56,154.389575
14-05-23 11:57,174.218992
14-05-23 11:58,189.183871
14-05-23 11:59,172.638731
14-05-23 12:00,151.419446
14-05-23 12:01,180.054533
14-05-23 12:02,155.969836
14-05-23 12:03,155.531932
14-05-23 12:04,151.581280
14-05-23 12:05,150.905385
14-05-23 12:06,147.097528
14-05-23 12:07,148.135169
14-05-23 12:08,156.874202
14-05-23 12:09,150.353246
14-05-23 12:10,149.724950
14-05-23 12:11,144.308273
14-05-23 12:12,140.700328
14-05-23 12:13,152.361891
14-05-23 12:14,156.769486
14-05-23 12:15,156.750446
14-05-23 12:16,148.287483
14-05-23 12:17,155.017871
14-05-23 12:18,162.224241
14-05-23 12:19,156.255425
14-05-23 12:20,159.720575
14-05-23 12:21,154.399094
14-05-23 12:22,152.771235
14-05-23 12:23,156.636211
14-05-23 12:24,146.840498
14-05-23 12:25,161.662582
14-05-23 12:26,162.224241
14-05-23 12:27,172.886242
14-05-23 12:28,173.143272
14-05-23 12:29,143.975085
14-05-23 12:30,152.856912
14-05-23 12:31,146.554908
14-05-23 12:32,150.800669
14-05-23 12:33,166.517600
14-05-23 12:34,147.364078
14-05-23 12:35,139.557971
14-05-23 12:36,141.842685
14-05-23 12:37,139.548451
14-05-23 12:38,136.073781
14-05-23 12:39,142.271069
14-05-23 12:40,140.252905
14-05-23 12:41,133.551076
14-05-23 12:42,144.251155
14-05-23 12:43,134.426883
14-05-23 12:44,131.304440
14-05-23 12:45,135.359808
14-05-23 12:46,136.606881
14-05-23 12:47,133.094133
14-05-23 12:48,138.177622
14-05-23 12:49,136.987667
14-05-23 12:50,141.604694
14-05-23 12:51,137.425571
14-05-23 12:52,137.425571
14-05-23 12:53,138.948713
14-05-23 12:54,127.296670
14-05-23 12:55,135.835790
14-05-23 12:56,131.247322
14-05-23 12:57,133.075094
14-05-23 12:58,132.589592
14-05-23 12:59,132.113610
14-05-23 13:00,126.268549
14-05-23 13:01,135.721554
14-05-23 13:02,120.423488
14-05-23 13:03,131.428195
14-05-23 13:04,135.331249
14-05-23 13:05,139.500853
14-05-23 13:06,130.914135
14-05-23 13:07,132.361120
14-05-23 13:08,131.561470
14-05-23 13:09,135.283651
14-05-23 13:10,135.978585
14-05-23 13:11,136.397449
14-05-23 13:12,131.713785
14-05-23 13:13,126.896845
14-05-23 13:14,126.278068
14-05-23 13:15,129.410031
14-05-23 13:16,145.612464
14-05-23 13:17,150.086696
14-05-23 13:18,130.533349
14-05-23 13:19,128.515184
14-05-23 13:20,116.796503
14-05-23 13:21,122.165582
14-05-23 13:22,128.296233
14-05-23 13:23,131.675706
14-05-23 13:24,134.940944
14-05-23 13:25,139.881638
14-05-23 13:26,132.113610
14-05-23 13:27,167.412447
14-05-23 13:28,145.869494
14-05-23 13:29,143.270631
14-05-23 13:30,157.512018
14-05-23 13:31,148.335082
14-05-23 13:32,152.837873
14-05-23 13:33,147.506873
14-05-23 13:34,148.439798
14-05-23 13:35,137.587404
14-05-23 13:36,141.081114
14-05-23 13:37,146.773860
14-05-23 13:38,142.080676
14-05-23 13:39,143.308710
14-05-23 13:40,138.272819
14-05-23 13:41,149.934382
14-05-23 13:42,146.374035
14-05-23 13:43,146.364516
14-05-23 13:44,137.063824
14-05-23 13:45,144.127399
14-05-23 13:46,140.947839
14-05-23 13:47,144.812814
14-05-23 13:48,139.186705
14-05-23 13:49,125.030995
14-05-23 13:50,116.653709
14-05-23 13:51,130.495270
14-05-23 13:52,125.183309
14-05-23 13:53,126.963483
14-05-23 13:54,131.075968
14-05-23 13:55,129.638502
14-05-23 13:56,124.773965
14-05-23 13:57,127.782172
14-05-23 13:58,120.737636
14-05-23 13:59,125.183309
14-05-23 14:00,131.847060
14-05-23 14:01,119.281130
14-05-23 14:02,108.438257
14-05-23 14:03,117.910302
14-05-23 14:04,107.181664
14-05-23 14:05,114.121484
14-05-23 14:06,114.026287
14-05-23 14:07,106.886555
14-05-23 14:08,109.513976
14-05-23 14:09,111.313189
14-05-23 14:10,119.690475
14-05-23 14:11,113.788296
14-05-23 14:12,110.999041
14-05-23 14:13,108.695287
14-05-23 14:14,111.732053
14-05-23 14:15,113.845414
14-05-23 14:16,111.084718
14-05-23 14:17,108.295462
14-05-23 14:18,115.111527
14-05-23 14:19,109.799566
14-05-23 14:20,111.332228
14-05-23 14:21,111.198953
14-05-23 14:22,104.401928
14-05-23 14:23,103.830749
14-05-23 14:24,107.495812
14-05-23 14:25,124.726366
14-05-23 14:26,104.906469
14-05-23 14:27,105.982189
14-05-23 14:28,116.444277
14-05-23 14:29,102.774069
14-05-23 14:30,116.320521
14-05-23 14:31,108.419217
14-05-23 14:32,115.301920
14-05-23 14:33,110.989521
14-05-23 14:34,99.423154
14-05-23 14:35,104.620880
14-05-23 14:36,101.565074
14-05-23 14:37,110.980001
14-05-23 14:38,120.433007
14-05-23 14:39,109.152230
14-05-23 14:40,98.414072
14-05-23 14:41,116.548993
14-05-23 14:42,95.462983
14-05-23 14:43,97.281235
14-05-23 14:44,93.016435
14-05-23 14:45,91.455213
14-05-23 14:46,91.769361
14-05-23 14:47,84.115568
14-05-23 14:48,88.989625
14-05-23 14:49,81.573823
14-05-23 14:50,79.193912
14-05-23 14:51,86.828666
14-05-23 14:52,86.286047
14-05-23 14:53,82.354434
14-05-23 14:54,78.898804
14-05-23 14:55,79.888846
14-05-23 14:56,75.481252
14-05-23 14:57,84.610590
14-05-23 14:58,83.515831
14-05-23 14:59,76.395137
14-05-23 15:00,79.641336
14-05-23 15:01,84.820022
14-05-23 15:02,75.919155
14-05-23 15:03,83.068407
14-05-23 15:04,75.081427
14-05-23 15:05,75.862037
14-05-23 15:06,82.135482
14-05-23 15:07,74.833916
14-05-23 15:08,75.424134
14-05-23 15:09,72.739594
14-05-23 15:10,76.547452
14-05-23 15:11,73.862912
14-05-23 15:12,78.803607
14-05-23 15:13,102.755030
14-05-23 15:14,108.914239
14-05-23 15:15,108.105069
14-05-23 15:16,120.728116
14-05-23 15:17,102.031537
14-05-23 15:18,117.662791
14-05-23 15:19,69.731387
14-05-23 15:20,71.349726
14-05-23 15:21,67.618026
14-05-23 15:22,70.721430
14-05-23 15:23,67.789380
14-05-23 15:24,63.991042
14-05-23 15:25,72.368328
14-05-23 15:26,72.282652
14-05-23 15:27,63.553139
14-05-23 15:28,60.563971
14-05-23 15:29,67.741782
14-05-23 15:30,74.948152
